"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","UK Statistics Authority","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","75","[c]","23430","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","North West (England)","Cheshire","35","[c]","22500","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","North West (England)","Cumbria","115","[c]","22040","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","24060","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","South West (England)","Devon","25","[c]","22460","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","22410","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","50","[c]","22830","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","20","[c]","24200","22150"
"New entrant CS","2023","Grants Management","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Advisory, Conciliation and Arbitration Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Companies House","Wales","East Wales","20","[c]","39190","40680"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Commercial Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","27570","22000"
"New entrant CS","2023","Human Resources","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","28640","24630"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","15","[c]","44910","40260"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","38850","38040"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","London","Inner London - West","15","[c]","32020","30330"
"New entrant CS","2023","Human Resources","Department for International Trade","North East (England)","Tees Valley and Durham","10","[c]","33590","31440"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","London","Inner London - West","10","[c]","33840","28000"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10","[c]","39610","38470"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
