"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","65+","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Crown Prosecution Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Crown Prosecution Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Crown Prosecution Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Crown Prosecution Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Equipment and Support","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Science and Technology Laboratory","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Licensing Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Licensing Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Driver and Vehicle Standards Agency","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Education Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Education Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Courts and Tribunals Service","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Courts and Tribunals Service","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Prison and Probation Service","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","AA/AO","Female","35","[c]","23140","22400"
"New entrant CS","2023","65+","Home Office","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Records of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Records of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of the Public Guardian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of the Public Guardian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Rural Payments Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Rural Payments Agency","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Courts and Tribunals Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Public Pensions Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Public Pensions Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Social Security Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Health Security Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Statistics Authority","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Statistics Authority","AA/AO","Male","35","[c]","21420","21200"
"New entrant CS","2023","65+","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
