"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Female","70","[c]","27010","25860"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Male","45","[c]","27930","26520"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Female","85","[c]","27910","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Male","45","[c]","26250","27140"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Female","90","[c]","29480","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Male","70","[c]","28390","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Female","45","[c]","38340","34310"
"Leaver Dept.","2023","20-29","Undeclared","London","Male","60","[c]","37010","34310"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Female","705","[c]","34370","32000"
"Leaver Dept.","2023","20-29","Unknown","London","Male","490","[c]","35720","33250"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","Female","80","[c]","28530","26750"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","Male","55","[c]","29010","30250"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Wales","Female","50","[c]","27300","28120"
"Leaver Dept.","2023","20-29","Unknown","Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","Female","40","[c]","28670","26940"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","Female","65","[c]","30500","31270"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","Male","60","[c]","29860","28120"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Female","90","[c]","46660","41970"
"Leaver Dept.","2023","30-39","Declared disabled","London","Male","75","[c]","45640","41010"
"Leaver Dept.","2023","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Female","45","[c]","29950","27570"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Female","660","[c]","47820","44550"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Male","505","[c]","46940","44000"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Female","95","[c]","29560","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Male","60","[c]","33960","33210"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Female","170","[c]","30950","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Male","130","[c]","30640","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Female","130","[c]","30120","27570"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Male","100","[c]","30440","27570"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Male","70","[c]","34120","31280"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Female","95","[c]","37640","36540"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Male","75","[c]","36740","34170"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Female","130","[c]","32530","30360"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Male","85","[c]","32080","30730"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Female","85","[c]","31910","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Male","65","[c]","33820","30540"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Female","95","[c]","33980","32000"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Male","75","[c]","32390","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Female","40","[c]","47420","45170"
"Leaver Dept.","2023","30-39","Undeclared","London","Male","65","[c]","48430","47250"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","West Midlands (England)","Female","5","[c]","[c]","[c]"
