"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Project Delivery","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","South East (England)","Female","45","[c]","37360","33830"
"New entrant CS","2023","White","Project Delivery","South East (England)","Male","55","[c]","40630","35830"
"New entrant CS","2023","White","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","South West (England)","Female","130","[c]","33150","31850"
"New entrant CS","2023","White","Project Delivery","South West (England)","Male","130","[c]","38110","36940"
"New entrant CS","2023","White","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","North West (England)","Male","30","[c]","35220","27080"
"New entrant CS","2023","White","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South West (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","East Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","East of England","Male","30","[c]","35590","33380"
"New entrant CS","2023","White","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","London","Female","45","[c]","40010","33500"
"New entrant CS","2023","White","Science and Engineering","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","North West (England)","Male","30","[c]","42640","32800"
"New entrant CS","2023","White","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","South East (England)","Female","50","[c]","31580","30080"
"New entrant CS","2023","White","Science and Engineering","South East (England)","Male","90","[c]","32860","30650"
"New entrant CS","2023","White","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","South West (England)","Female","140","[c]","30530","27780"
"New entrant CS","2023","White","Science and Engineering","South West (England)","Male","360","[c]","34800","32500"
"New entrant CS","2023","White","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","London","Female","10","[c]","[c]","[c]"
