"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Blackpool","Outside London","15","[c]","37500","38470"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Greater Manchester South West","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Manchester","Outside London","40","[c]","40430","37590"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Glasgow City","Outside London","10","[c]","34660","33790"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","43300","44330"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Bristol, City of","Outside London","20","[c]","43510","37590"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Cardiff and Vale of Glamorgan","Outside London","20","[c]","43030","42990"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Monmouthshire and Newport","Outside London","30","[c]","41240","40420"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Swansea","Outside London","10","[c]","34930","31940"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Coventry","Outside London","20","[c]","41330","37660"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Leeds","Outside London","30","[c]","40580","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Sheffield","Outside London","20","[c]","43700","38070"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Westminster","London","125","[c]","46710","38850"
"Leaver Dept.","2023","Economics","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Croydon","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Tower Hamlets","London","20","[c]","46550","33250"
"Leaver Dept.","2023","Finance","London","Westminster","London","140","[c]","49440","41280"
"Leaver Dept.","2023","Finance","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Tyneside","Outside London","25","[c]","39890","34170"
"Leaver Dept.","2023","Finance","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Blackpool","Outside London","15","[c]","37420","38470"
"Leaver Dept.","2023","Finance","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Manchester","Outside London","30","[c]","44620","37880"
"Leaver Dept.","2023","Finance","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Unknown","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Swansea","Outside London","10","[c]","41700","39820"
"Leaver Dept.","2023","Finance","West Midlands (England)","Birmingham","Outside London","15","[c]","38040","34170"
"Leaver Dept.","2023","Finance","West Midlands (England)","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","Leeds","Outside London","20","[c]","41010","32000"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
