"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","160","[c]","26450","26750"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","255","[c]","34210","32550"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65","[c]","30680","31920"
"Leaver CS","2023","20-29","Greater Manchester","AA/AO","265","[c]","21110","21690"
"Leaver CS","2023","20-29","Greater Manchester","EO","110","[c]","26400","26890"
"Leaver CS","2023","20-29","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","SEO/HEO","80","[c]","33660","32160"
"Leaver CS","2023","20-29","Greater Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","AA/AO","165","[c]","21250","21170"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","EO","50","[c]","26610","26720"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","SEO/HEO","65","[c]","33510","31560"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","75","[c]","21980","21780"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","27600","27570"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","AA/AO","20","[c]","23830","22460"
"Leaver CS","2023","20-29","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","AA/AO","150","[c]","23560","23720"
"Leaver CS","2023","20-29","Inner London - East","EO","200","[c]","30520","31060"
"Leaver CS","2023","20-29","Inner London - East","G6/G7","40","[c]","55560","55130"
"Leaver CS","2023","20-29","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","SEO/HEO","140","[c]","37500","35650"
"Leaver CS","2023","20-29","Inner London - East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","AA/AO","450","[c]","23830","24480"
"Leaver CS","2023","20-29","Inner London - West","EO","465","[c]","27520","28310"
"Leaver CS","2023","20-29","Inner London - West","G6/G7","250","[c]","55750","54640"
"Leaver CS","2023","20-29","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","SEO/HEO","1000","[c]","36590","35650"
"Leaver CS","2023","20-29","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","AA/AO","130","[c]","22830","22400"
"Leaver CS","2023","20-29","Kent","EO","40","[c]","28260","29290"
"Leaver CS","2023","20-29","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","AA/AO","130","[c]","21600","21690"
"Leaver CS","2023","20-29","Lancashire","EO","25","[c]","27320","27570"
"Leaver CS","2023","20-29","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","SEO/HEO","15","[c]","37100","36500"
"Leaver CS","2023","20-29","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","170","[c]","21390","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","27240","27570"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","EO","15","[c]","28710","27570"
"Leaver CS","2023","20-29","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merseyside","AA/AO","200","[c]","21850","22400"
"Leaver CS","2023","20-29","Merseyside","EO","75","[c]","26700","26270"
"Leaver CS","2023","20-29","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merseyside","SEO/HEO","30","[c]","34420","32080"
"Leaver CS","2023","20-29","Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Eastern Scotland","AA/AO","10","[c]","25460","24600"
"Leaver CS","2023","20-29","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire","AA/AO","30","[c]","21860","21580"
"Leaver CS","2023","20-29","North Yorkshire","EO","15","[c]","26560","27140"
"Leaver CS","2023","20-29","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","AA/AO","35","[c]","21660","22400"
"Leaver CS","2023","20-29","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","AA/AO","195","[c]","21440","21690"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","EO","65","[c]","26300","26050"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","SEO/HEO","30","[c]","34900","34240"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - East and North East","AA/AO","70","[c]","25060","25480"
"Leaver CS","2023","20-29","Outer London - East and North East","EO","65","[c]","31480","31060"
"Leaver CS","2023","20-29","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - South","AA/AO","50","[c]","24890","25480"
"Leaver CS","2023","20-29","Outer London - South","EO","80","[c]","30850","29890"
"Leaver CS","2023","20-29","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - South","SEO/HEO","55","[c]","39660","37330"
"Leaver CS","2023","20-29","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - West and North West","AA/AO","110","[c]","24230","23750"
"Leaver CS","2023","20-29","Outer London - West and North West","EO","140","[c]","29640","29890"
"Leaver CS","2023","20-29","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - West and North West","SEO/HEO","45","[c]","35130","33330"
"Leaver CS","2023","20-29","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","AA/AO","110","[c]","21790","21780"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","EO","40","[c]","27550","27570"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Yorkshire","AA/AO","90","[c]","21750","21690"
"Leaver CS","2023","20-29","South Yorkshire","EO","30","[c]","26450","26020"
"Leaver CS","2023","20-29","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Yorkshire","SEO/HEO","15","[c]","34280","33370"
"Leaver CS","2023","20-29","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southern Scotland","AA/AO","70","[c]","23970","24710"
"Leaver CS","2023","20-29","Southern Scotland","EO","15","[c]","28540","27570"
"Leaver CS","2023","20-29","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","AA/AO","140","[c]","23140","21780"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","EO","50","[c]","28510","27960"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","SEO/HEO","20","[c]","35810","34570"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tees Valley and Durham","AA/AO","120","[c]","22110","22400"
"Leaver CS","2023","20-29","Tees Valley and Durham","EO","10","[c]","26490","25900"
"Leaver CS","2023","20-29","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tees Valley and Durham","SEO/HEO","20","[c]","32620","31800"
"Leaver CS","2023","20-29","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","15","[c]","21510","21730"
"Leaver CS","2023","20-29","Unknown","EO","20","[c]","28310","28120"
"Leaver CS","2023","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","20","[c]","29520","29250"
"Leaver CS","2023","20-29","Unknown","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","20-29","West Central Scotland","AA/AO","185","[c]","23060","22400"
"Leaver CS","2023","20-29","West Central Scotland","EO","65","[c]","27570","27650"
"Leaver CS","2023","20-29","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Central Scotland","SEO/HEO","45","[c]","35540","33520"
"Leaver CS","2023","20-29","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands","AA/AO","285","[c]","21650","21780"
"Leaver CS","2023","20-29","West Midlands","EO","105","[c]","26210","26750"
"Leaver CS","2023","20-29","West Midlands","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands","SEO/HEO","60","[c]","33630","32000"
"Leaver CS","2023","20-29","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Wales and The Valleys","AA/AO","195","[c]","21350","21840"
"Leaver CS","2023","20-29","West Wales and The Valleys","EO","40","[c]","27920","27570"
"Leaver CS","2023","20-29","West Wales and The Valleys","SEO/HEO","15","[c]","36320","34850"
"Leaver CS","2023","20-29","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Yorkshire","AA/AO","265","[c]","21760","21690"
"Leaver CS","2023","20-29","West Yorkshire","EO","100","[c]","26510","27230"
"Leaver CS","2023","20-29","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Yorkshire","SEO/HEO","80","[c]","33440","31990"
"Leaver CS","2023","20-29","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","EO","40","[c]","28850","29290"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","SEO/HEO","25","[c]","38280","40540"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","110","[c]","29710","29120"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","35","[c]","29040","28120"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","35","[c]","36780","37000"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire","AA/AO","40","[c]","22470","22220"
"Leaver CS","2023","30-39","Cheshire","EO","20","[c]","28630","28120"
"Leaver CS","2023","30-39","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire","SEO/HEO","15","[c]","40380","40380"
"Leaver CS","2023","30-39","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","Unknown","15","[c]","42990","38790"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","AA/AO","100","[c]","22680","21780"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","EO","60","[c]","27400","27570"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","SEO/HEO","55","[c]","36420","37420"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Devon","AA/AO","65","[c]","23540","21760"
"Leaver CS","2023","30-39","Devon","EO","20","[c]","27500","27570"
"Leaver CS","2023","30-39","Devon","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Devon","SEO/HEO","50","[c]","37580","37420"
"Leaver CS","2023","30-39","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dorset and Somerset","AA/AO","35","[c]","21310","21690"
"Leaver CS","2023","30-39","Dorset and Somerset","EO","20","[c]","27870","27610"
"Leaver CS","2023","30-39","Dorset and Somerset","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dorset and Somerset","SEO/HEO","30","[c]","38450","38610"
"Leaver CS","2023","30-39","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Anglia","AA/AO","140","[c]","22640","21820"
"Leaver CS","2023","30-39","East Anglia","EO","45","[c]","27280","27570"
"Leaver CS","2023","30-39","East Anglia","G6/G7","15","[c]","56930","52500"
"Leaver CS","2023","30-39","East Anglia","SEO/HEO","50","[c]","36370","36580"
"Leaver CS","2023","30-39","East Anglia","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Wales","AA/AO","105","[c]","21290","21520"
"Leaver CS","2023","30-39","East Wales","EO","75","[c]","27040","26780"
"Leaver CS","2023","30-39","East Wales","G6/G7","35","[c]","55040","51420"
"Leaver CS","2023","30-39","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Wales","SEO/HEO","75","[c]","36710","37760"
"Leaver CS","2023","30-39","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","EO","15","[c]","27040","27450"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Eastern Scotland","AA/AO","120","[c]","24130","22400"
"Leaver CS","2023","30-39","Eastern Scotland","EO","75","[c]","30400","29100"
"Leaver CS","2023","30-39","Eastern Scotland","G6/G7","20","[c]","62480","60370"
"Leaver CS","2023","30-39","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Eastern Scotland","SEO/HEO","85","[c]","40140","39520"
"Leaver CS","2023","30-39","Essex","AA/AO","35","[c]","23780","23330"
"Leaver CS","2023","30-39","Essex","EO","35","[c]","28940","29290"
