"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Health and Safety Executive","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Home Office","45","[c]","25910","25750"
"New entrant CS","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Met Office","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Ministry of Defence (excl. agencies)","45","[c]","29980","27140"
"New entrant CS","2023","20-29","Declared disabled","Ministry of Justice (excl. agencies)","30","[c]","30100","29660"
"New entrant CS","2023","20-29","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of the Public Guardian","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Rural Payments Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scottish Government (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Serious Fraud Office","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Social Security Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Submarine Delivery Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","UK Statistics Authority","40","[c]","28440","29740"
"New entrant CS","2023","20-29","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Valuation Office Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Welsh Government (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Active Travel England","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Animal and Plant Health Agency","135","[c]","26090","25340"
"New entrant CS","2023","20-29","Declared non-disabled","Attorney General's Office","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Building Digital UK","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","150","[c]","29530","27500"
"New entrant CS","2023","20-29","Declared non-disabled","Central Civil Service Fast Stream","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Companies House","65","[c]","27480","21500"
"New entrant CS","2023","20-29","Declared non-disabled","Competition and Markets Authority","75","[c]","34600","34110"
"New entrant CS","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Crown Commercial Service","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","95","[c]","28190","22180"
"New entrant CS","2023","20-29","Declared non-disabled","Crown Prosecution Service","270","[c]","25120","22870"
"New entrant CS","2023","20-29","Declared non-disabled","Defence Equipment and Support","150","[c]","27720","26400"
"New entrant CS","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","120","[c]","33670","31990"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","50","[c]","32560","35040"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","30","[c]","33000","30330"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","215","[c]","34910","33830"
"New entrant CS","2023","20-29","Declared non-disabled","Department for International Trade","115","[c]","33010","34050"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","85","[c]","33230","33880"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","100","[c]","34080","34390"
"New entrant CS","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","885","[c]","26320","21690"
"New entrant CS","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","195","[c]","22480","22500"
"New entrant CS","2023","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","35","[c]","26110","26780"
"New entrant CS","2023","20-29","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Estyn","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Food Standards Agency","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Government Actuary's Department","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Government Legal Department","125","[c]","33190","27760"
"New entrant CS","2023","20-29","Declared non-disabled","Government Property Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","HM Courts and Tribunals Service","360","[c]","23700","21780"
"New entrant CS","2023","20-29","Declared non-disabled","HM Land Registry","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","HM Prison and Probation Service","3035","[c]","26050","24070"
"New entrant CS","2023","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","1100","[c]","26190","22520"
"New entrant CS","2023","20-29","Declared non-disabled","HM Treasury (excl. agencies)","90","[c]","28410","28500"
"New entrant CS","2023","20-29","Declared non-disabled","Health and Safety Executive","85","[c]","27580","27320"
"New entrant CS","2023","20-29","Declared non-disabled","Home Office","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Legal Aid Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Maritime and Coastguard Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Met Office","110","[c]","24420","24150"
"New entrant CS","2023","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","70","[c]","28770","27140"
"New entrant CS","2023","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","170","[c]","32870","31270"
"New entrant CS","2023","20-29","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","75","[c]","28300","26870"
"New entrant CS","2023","20-29","Declared non-disabled","Office of Gas and Electricity Markets","125","[c]","29300","26040"
"New entrant CS","2023","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office of Rail and Road","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office of the Public Guardian","60","[c]","22170","21780"
"New entrant CS","2023","20-29","Declared non-disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Planning Inspectorate","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Queen Elizabeth II Centre","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Registers of Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Rural Payments Agency","80","[c]","22990","22150"
"New entrant CS","2023","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","70","[c]","23560","23190"
"New entrant CS","2023","20-29","Declared non-disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Scottish Government (excl. agencies)","50","[c]","33270","33520"
"New entrant CS","2023","20-29","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
