"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Digital, Culture, Media and Sport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Levelling Up, Housing and Communities","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Home Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","Unknown","135","[c]","44250","39560"
"Leaver Dept.","2023","30-39","Unknown","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
