"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Central Hampshire","SEO/HEO","460","460","33650","30790"
"In post","2023","20-29","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Central Valleys","AA/AO","90","90","22540","21690"
"In post","2023","20-29","Central Valleys","EO","220","215","28180","28120"
"In post","2023","20-29","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Central Valleys","SEO/HEO","60","60","35040","34170"
"In post","2023","20-29","Central Valleys","Unknown","40","40","24890","24110"
"In post","2023","20-29","Cheshire East","AA/AO","115","110","25920","24070"
"In post","2023","20-29","Cheshire East","EO","30","30","27820","28120"
"In post","2023","20-29","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cheshire East","SEO/HEO","25","25","33600","33990"
"In post","2023","20-29","Cheshire East","Unknown","20","20","24060","23640"
"In post","2023","20-29","Cheshire West and Chester","AA/AO","25","25","21620","21690"
"In post","2023","20-29","Cheshire West and Chester","EO","10","10","[c]","[c]"
"In post","2023","20-29","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cheshire West and Chester","Unknown","35","30","24750","23640"
"In post","2023","20-29","Chorley and West Lancashire","AA/AO","225","220","28770","28880"
"In post","2023","20-29","Chorley and West Lancashire","EO","25","25","30930","28480"
"In post","2023","20-29","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Chorley and West Lancashire","SEO/HEO","15","15","33860","31670"
"In post","2023","20-29","Chorley and West Lancashire","Unknown","20","20","25610","23930"
"In post","2023","20-29","City of Edinburgh","AA/AO","780","765","24240","23340"
"In post","2023","20-29","City of Edinburgh","EO","660","655","29860","29450"
"In post","2023","20-29","City of Edinburgh","G6/G7","130","130","54610","52360"
"In post","2023","20-29","City of Edinburgh","SEO/HEO","790","785","37380","35120"
"In post","2023","20-29","Clackmannanshire and Fife","AA/AO","75","75","25190","24710"
"In post","2023","20-29","Clackmannanshire and Fife","EO","50","45","31650","31290"
"In post","2023","20-29","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Clackmannanshire and Fife","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Conwy and Denbighshire","AA/AO","20","15","24230","24750"
"In post","2023","20-29","Conwy and Denbighshire","EO","15","15","28400","28000"
"In post","2023","20-29","Conwy and Denbighshire","SEO/HEO","15","15","35270","34520"
"In post","2023","20-29","Conwy and Denbighshire","Unknown","25","25","24290","23640"
"In post","2023","20-29","Cornwall and Isles of Scilly","AA/AO","60","55","21640","21690"
"In post","2023","20-29","Cornwall and Isles of Scilly","EO","40","40","27600","28120"
"In post","2023","20-29","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cornwall and Isles of Scilly","SEO/HEO","20","20","34890","34170"
"In post","2023","20-29","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Coventry","AA/AO","45","40","21820","21690"
"In post","2023","20-29","Coventry","EO","130","125","27450","26940"
"In post","2023","20-29","Coventry","G6/G7","25","25","50690","51360"
"In post","2023","20-29","Coventry","SEO/HEO","180","180","34350","32680"
"In post","2023","20-29","Coventry","Unknown","45","40","24640","23640"
"In post","2023","20-29","Croydon","AA/AO","345","340","26530","26400"
"In post","2023","20-29","Croydon","EO","500","495","30750","29890"
"In post","2023","20-29","Croydon","G6/G7","100","100","62550","61540"
"In post","2023","20-29","Croydon","SEO/HEO","540","535","38830","38840"
"In post","2023","20-29","Croydon","Unknown","30","25","30190","28580"
"In post","2023","20-29","Darlington","AA/AO","30","25","21550","21200"
"In post","2023","20-29","Darlington","EO","75","75","25780","25880"
"In post","2023","20-29","Darlington","G6/G7","30","30","53000","51360"
"In post","2023","20-29","Darlington","SEO/HEO","190","185","32960","31440"
"In post","2023","20-29","Darlington","Unknown","10","10","22690","23640"
"In post","2023","20-29","Derby","AA/AO","45","45","23090","21690"
"In post","2023","20-29","Derby","EO","40","40","28860","28120"
"In post","2023","20-29","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Derby","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Derby","Unknown","60","60","24570","23640"
"In post","2023","20-29","Derry City and Strabane","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Devon CC","AA/AO","340","335","24780","23050"
"In post","2023","20-29","Devon CC","EO","165","165","27110","26650"
"In post","2023","20-29","Devon CC","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Devon CC","SEO/HEO","160","155","33810","33090"
"In post","2023","20-29","Devon CC","Unknown","25","20","25030","23640"
"In post","2023","20-29","Dorset","AA/AO","170","165","27270","28880"
"In post","2023","20-29","Dorset","EO","55","55","28880","28080"
"In post","2023","20-29","Dorset","SEO/HEO","25","25","34170","32500"
"In post","2023","20-29","Dorset","Unknown","10","10","25590","25300"
"In post","2023","20-29","Dudley","AA/AO","80","80","21870","21690"
"In post","2023","20-29","Dudley","EO","25","25","28120","28120"
"In post","2023","20-29","Dudley","SEO/HEO","15","15","33780","34170"
"In post","2023","20-29","Dudley","Unknown","15","15","26100","24110"
"In post","2023","20-29","Dumfries and Galloway","AA/AO","40","40","25650","24710"
"In post","2023","20-29","Dumfries and Galloway","EO","25","25","31870","31290"
"In post","2023","20-29","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Durham","AA/AO","700","675","25750","23390"
"In post","2023","20-29","Durham","EO","185","185","27880","28080"
"In post","2023","20-29","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Durham","SEO/HEO","65","65","33940","32260"
"In post","2023","20-29","Durham","Unknown","55","50","26350","24570"
"In post","2023","20-29","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Ealing","EO","35","30","32520","32520"
"In post","2023","20-29","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ealing","Unknown","10","10","29990","29050"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","65","65","21900","21690"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","EO","35","35","29040","28600"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","East Cumbria","AA/AO","55","55","22430","22150"
"In post","2023","20-29","East Cumbria","EO","15","15","26790","26520"
"In post","2023","20-29","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","East Cumbria","Unknown","15","10","23330","23640"
"In post","2023","20-29","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Derbyshire","EO","5","5","[c]","[c]"
"In post","2023","20-29","East Derbyshire","Unknown","15","15","25780","24570"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","260","255","25850","25350"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","55","55","31360","31290"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","20","20","39300","33990"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","East Kent","AA/AO","315","310","23350","22400"
"In post","2023","20-29","East Kent","EO","435","430","26760","25880"
"In post","2023","20-29","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Kent","SEO/HEO","35","35","32810","32000"
"In post","2023","20-29","East Kent","Unknown","35","35","25690","24570"
"In post","2023","20-29","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Lancashire","EO","15","15","28040","28120"
"In post","2023","20-29","East Lancashire","Unknown","35","30","25250","24570"
"In post","2023","20-29","East Lothian and Midlothian","EO","10","10","29280","29100"
"In post","2023","20-29","East Lothian and Midlothian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","East Merseyside","AA/AO","25","25","22360","21780"
"In post","2023","20-29","East Merseyside","EO","20","20","28000","28120"
"In post","2023","20-29","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Merseyside","SEO/HEO","15","15","34050","34170"
"In post","2023","20-29","East Merseyside","Unknown","45","45","24940","24570"
"In post","2023","20-29","East Riding of Yorkshire","AA/AO","255","250","28610","28880"
"In post","2023","20-29","East Riding of Yorkshire","EO","40","40","30580","28480"
"In post","2023","20-29","East Riding of Yorkshire","SEO/HEO","20","20","33060","31110"
"In post","2023","20-29","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","East Surrey","AA/AO","135","135","32750","34110"
"In post","2023","20-29","East Surrey","EO","20","20","34260","31310"
"In post","2023","20-29","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Surrey","SEO/HEO","10","10","36640","35260"
"In post","2023","20-29","East Surrey","Unknown","15","15","28640","24570"
"In post","2023","20-29","East Sussex CC","AA/AO","150","145","24810","22500"
"In post","2023","20-29","East Sussex CC","EO","90","90","28410","28120"
"In post","2023","20-29","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Sussex CC","SEO/HEO","20","20","33590","34170"
"In post","2023","20-29","East Sussex CC","Unknown","20","20","25650","24570"
"In post","2023","20-29","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Enfield","EO","20","20","32520","32520"
"In post","2023","20-29","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Enfield","Unknown","10","10","29620","28580"
"In post","2023","20-29","Essex Haven Gateway","AA/AO","40","40","23780","22400"
"In post","2023","20-29","Essex Haven Gateway","EO","30","30","27930","26780"
"In post","2023","20-29","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Essex Haven Gateway","Unknown","30","30","26560","24570"
"In post","2023","20-29","Essex Thames Gateway","AA/AO","40","40","25440","25610"
"In post","2023","20-29","Essex Thames Gateway","EO","30","25","30890","31280"
"In post","2023","20-29","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Essex Thames Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Essex Thames Gateway","Unknown","40","35","25290","24570"
"In post","2023","20-29","Falkirk","AA/AO","130","125","23680","23700"
"In post","2023","20-29","Falkirk","EO","65","65","29880","28120"
"In post","2023","20-29","Falkirk","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Falkirk","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Flintshire and Wrexham","AA/AO","235","230","25750","24910"
"In post","2023","20-29","Flintshire and Wrexham","EO","55","55","29320","28120"
"In post","2023","20-29","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Flintshire and Wrexham","SEO/HEO","15","15","34400","32970"
"In post","2023","20-29","Flintshire and Wrexham","Unknown","35","35","25200","23990"
"In post","2023","20-29","Glasgow City","AA/AO","1070","1035","22870","22520"
"In post","2023","20-29","Glasgow City","EO","760","750","28040","28120"
"In post","2023","20-29","Glasgow City","G6/G7","70","70","53620","52360"
"In post","2023","20-29","Glasgow City","SEO/HEO","680","675","36020","34700"
"In post","2023","20-29","Gloucestershire CC","AA/AO","25","25","22710","23390"
"In post","2023","20-29","Gloucestershire CC","EO","60","60","27480","28080"
"In post","2023","20-29","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","SEO/HEO","25","25","34050","34300"
"In post","2023","20-29","Gloucestershire CC","Unknown","25","25","23630","23640"
"In post","2023","20-29","Greater Manchester North East","AA/AO","50","50","28400","28880"
"In post","2023","20-29","Greater Manchester North East","EO","35","35","28310","28120"
"In post","2023","20-29","Greater Manchester North East","SEO/HEO","10","10","32610","31270"
"In post","2023","20-29","Greater Manchester North East","Unknown","50","45","25090","23640"
"In post","2023","20-29","Greater Manchester North West","AA/AO","195","195","24430","21690"
"In post","2023","20-29","Greater Manchester North West","EO","40","40","28460","28120"
"In post","2023","20-29","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","Unknown","45","45","24890","23640"
"In post","2023","20-29","Greater Manchester South East","AA/AO","50","50","21800","21690"
"In post","2023","20-29","Greater Manchester South East","EO","25","25","27980","28120"
"In post","2023","20-29","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","Unknown","40","40","26150","24570"
"In post","2023","20-29","Greater Manchester South West","AA/AO","505","495","22450","22520"
"In post","2023","20-29","Greater Manchester South West","EO","625","620","27420","27890"
"In post","2023","20-29","Greater Manchester South West","G6/G7","95","95","55830","55780"
"In post","2023","20-29","Greater Manchester South West","SEO/HEO","775","775","35440","34700"
"In post","2023","20-29","Greater Manchester South West","Unknown","55","55","23970","23640"
"In post","2023","20-29","Gwent Valleys","AA/AO","25","25","22660","21780"
"In post","2023","20-29","Gwent Valleys","EO","15","15","28080","28120"
"In post","2023","20-29","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","Unknown","20","20","26290","24570"
"In post","2023","20-29","Gwynedd","AA/AO","45","45","22460","21690"
"In post","2023","20-29","Gwynedd","EO","20","20","27700","28120"
"In post","2023","20-29","Gwynedd","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Gwynedd","Unknown","20","20","24450","23640"
"In post","2023","20-29","Hackney and Newham","AA/AO","140","140","26560","26920"
"In post","2023","20-29","Hackney and Newham","EO","350","345","32090","32520"
"In post","2023","20-29","Hackney and Newham","G6/G7","100","95","63330","63990"
"In post","2023","20-29","Hackney and Newham","SEO/HEO","425","425","40030","39450"
"In post","2023","20-29","Hackney and Newham","Unknown","35","35","28920","28110"
"In post","2023","20-29","Haringey and Islington","AA/AO","135","130","32380","33800"
"In post","2023","20-29","Haringey and Islington","EO","65","65","32420","32520"
"In post","2023","20-29","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","SEO/HEO","20","20","38390","39150"
"In post","2023","20-29","Haringey and Islington","Unknown","50","45","29760","28580"
"In post","2023","20-29","Harrow and Hillingdon","AA/AO","105","105","26030","26400"
"In post","2023","20-29","Harrow and Hillingdon","EO","250","245","30200","29890"
"In post","2023","20-29","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","SEO/HEO","45","45","36750","36180"
"In post","2023","20-29","Harrow and Hillingdon","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","AA/AO","130","130","27800","28880"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","EO","20","20","28910","28120"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","SEO/HEO","10","10","32400","31270"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","Unknown","50","50","24710","23640"
"In post","2023","20-29","Heart of Essex","AA/AO","130","125","27280","28880"
"In post","2023","20-29","Heart of Essex","EO","55","55","30870","29150"
"In post","2023","20-29","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Heart of Essex","SEO/HEO","20","20","35850","35250"
"In post","2023","20-29","Heart of Essex","Unknown","35","30","25170","24570"
"In post","2023","20-29","Herefordshire, County of","AA/AO","20","20","24550","22220"
"In post","2023","20-29","Herefordshire, County of","EO","10","10","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","Unknown","10","10","[c]","[c]"
