"Status","Year","Age","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Department of Health and Social Care","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","South Hampshire","Outside London","10","10","61370","51270"
"In post","2023","50-59","Department of Health and Social Care","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Suffolk CC","Outside London","15","10","54320","48630"
"In post","2023","50-59","Department of Health and Social Care","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Tower Hamlets","London","170","165","56860","54270"
"In post","2023","50-59","Department of Health and Social Care","Tyneside","Outside London","30","25","66430","54100"
"In post","2023","50-59","Department of Health and Social Care","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","West Essex","Outside London","15","15","59420","50730"
"In post","2023","50-59","Department of Health and Social Care","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","West Sussex (North East)","Outside London","15","10","67920","56730"
"In post","2023","50-59","Department of Health and Social Care","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Westminster","London","565","545","58990","54690"
"In post","2023","50-59","Department of Health and Social Care","Wiltshire","Outside London","120","115","46530","43810"
"In post","2023","50-59","Department of Health and Social Care","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","York","Outside London","15","15","58860","51670"
"In post","2023","50-59","Estyn","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Cardiff and Vale of Glamorgan","Outside London","25","20","65520","78500"
"In post","2023","50-59","Estyn","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Estyn","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Estyn","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","15","15","48720","45170"
"In post","2023","50-59","Food Standards Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","10","10","36600","28090"
"In post","2023","50-59","Food Standards Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Devon CC","Outside London","10","10","36070","29430"
"In post","2023","50-59","Food Standards Agency","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Durham","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Food Standards Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
