"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The Insolvency Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The Insolvency Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
