"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","Outside London","SEO/HEO","10","10","33040","30420"
"In post","2023","Animal and Plant Health Agency","South West Wales","Outside London","AA/AO","60","60","22160","22150"
"In post","2023","Animal and Plant Health Agency","South West Wales","Outside London","EO","35","35","26190","25920"
"In post","2023","Animal and Plant Health Agency","South West Wales","Outside London","G6/G7","10","10","52810","50540"
"In post","2023","Animal and Plant Health Agency","South West Wales","Outside London","SEO/HEO","45","45","35060","37300"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Outside London","AA/AO","50","45","22150","22150"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Outside London","EO","20","20","26210","25920"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Outside London","SEO/HEO","20","20","34390","37300"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","Outside London","SEO/HEO","30","25","36660","36450"
"In post","2023","Animal and Plant Health Agency","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Torbay","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","Outside London","AA/AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","Tyneside","Outside London","EO","15","10","26480","25920"
"In post","2023","Animal and Plant Health Agency","Tyneside","Outside London","G6/G7","10","10","52420","49400"
"In post","2023","Animal and Plant Health Agency","Tyneside","Outside London","SEO/HEO","20","20","35960","33150"
"In post","2023","Animal and Plant Health Agency","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","Outside London","AA/AO","190","180","25250","25340"
"In post","2023","Animal and Plant Health Agency","West Surrey","Outside London","EO","155","145","29160","29080"
"In post","2023","Animal and Plant Health Agency","West Surrey","Outside London","G6/G7","65","60","57950","54950"
"In post","2023","Animal and Plant Health Agency","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","Outside London","SEO/HEO","245","235","37190","34920"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","Outside London","SEO/HEO","15","15","36510","37300"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","London","G6/G7","10","10","58980","57070"
"In post","2023","Animal and Plant Health Agency","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","Outside London","AA/AO","45","40","22270","22150"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","Outside London","EO","45","40","26250","25920"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","Outside London","G6/G7","15","10","51820","51210"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","Outside London","SEO/HEO","70","65","34600","32250"
"In post","2023","Animal and Plant Health Agency","York","Outside London","AA/AO","85","80","23650","24920"
"In post","2023","Animal and Plant Health Agency","York","Outside London","EO","25","25","27400","25920"
"In post","2023","Animal and Plant Health Agency","York","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","York","Outside London","SEO/HEO","15","15","32400","30320"
"In post","2023","Attorney General's Office","Westminster","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","London","G6/G7","20","20","64530","66620"
"In post","2023","Attorney General's Office","Westminster","London","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","London","SEO/HEO","15","15","37870","38330"
"In post","2023","Building Digital UK","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Belfast","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Darlington","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Manchester","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Manchester","Outside London","G6/G7","30","30","54450","53030"
"In post","2023","Building Digital UK","Manchester","Outside London","SEO/HEO","25","25","33800","31880"
"In post","2023","Building Digital UK","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Tyneside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","London","EO","15","15","27780","27230"
"In post","2023","Building Digital UK","Westminster","London","G6/G7","70","70","57500","55770"
"In post","2023","Building Digital UK","Westminster","London","SCS level","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","London","SEO/HEO","45","45","36390","35620"
"In post","2023","Cabinet Office (excl. agencies)","Ards and North Down","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","Outside London","G6/G7","25","25","56920","56430"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","Outside London","SCS level","15","15","105820","1e+05"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","Outside London","SEO/HEO","15","15","34990","33020"
"In post","2023","Cabinet Office (excl. agencies)","Blackpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","G6/G7","70","70","54800","51290"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","SEO/HEO","45","45","36430","38050"
"In post","2023","Cabinet Office (excl. agencies)","Buckinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","G6/G7","20","20","53020","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","20","20","36830","38050"
"In post","2023","Cabinet Office (excl. agencies)","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
