"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Commercial","Department for Levelling Up, Housing and Communities","Inner London - West","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","Inner London - West","20","20","64940","68090"
"In post","2023","50-59","Commercial","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","West Wales and The Valleys","45","40","34470","31660"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Derbyshire and Nottinghamshire","10","10","47430","51050"
"In post","2023","50-59","Commercial","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Merseyside","10","10","30100","27350"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Inner London - East","15","15","49150","42180"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Inner London - West","20","20","56600","43150"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Outer London - West and North West","10","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","West Yorkshire","10","10","48820","46020"
"In post","2023","50-59","Commercial","Estyn","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","25","25","48940","45500"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Inner London - West","10","10","55440","50830"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Southern Scotland","15","15","41670","42940"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Greater Manchester","30","30","44130","42510"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Greater Manchester","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Outer London - South","15","15","45440","45930"
"In post","2023","50-59","Commercial","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","25","25","39650","41800"
"In post","2023","50-59","Commercial","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Devon","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Dorset and Somerset","20","20","39250","34480"
"In post","2023","50-59","Commercial","Ministry of Defence","East Anglia","20","20","37020","39730"
"In post","2023","50-59","Commercial","Ministry of Defence","East Wales","10","10","35100","32700"
"In post","2023","50-59","Commercial","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","285","275","48520","43400"
"In post","2023","50-59","Commercial","Ministry of Defence","Hampshire and Isle of Wight","60","55","38740","41100"
"In post","2023","50-59","Commercial","Ministry of Defence","Inner London - West","20","20","44020","40040"
"In post","2023","50-59","Commercial","Ministry of Defence","Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","North Yorkshire","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Shropshire and Staffordshire","15","15","40360","35800"
"In post","2023","50-59","Commercial","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","West Central Scotland","45","45","37310","35800"
"In post","2023","50-59","Commercial","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","Inner London - East","15","15","43620","43650"
"In post","2023","50-59","Commercial","Ministry of Justice","Inner London - West","15","15","45140","43650"
"In post","2023","50-59","Commercial","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","Shropshire and Staffordshire","20","20","30240","26350"
"In post","2023","50-59","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Justice","West Yorkshire","15","15","35900","35040"
"In post","2023","50-59","Commercial","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scottish Government","Eastern Scotland","25","25","42110","39590"
"In post","2023","50-59","Commercial","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scottish Government","West Central Scotland","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","The National Archives","Outer London - West and North West","15","15","38430","29840"
"In post","2023","50-59","Commercial","UK Export Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Inner London - West","45","45","63940","57000"
"In post","2023","50-59","Commercial","UK Export Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Statistics Authority","East Wales","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Inner London - West","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","Inner London - West","25","25","64170","61850"
"In post","2023","50-59","Communications","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
