"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","AA/AO","Female","50","[c]","22810","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","AA/AO","Male","30","[c]","22790","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","EO","Female","40","[c]","26800","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","SEO/HEO","Female","35","[c]","35460","33580"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","SEO/HEO","Male","30","[c]","36060","37300"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","EO","Female","30","[c]","28220","28370"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","G6/G7","Female","100","[c]","60150","56440"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","G6/G7","Male","115","[c]","59200","56430"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","SCS level","Male","30","[c]","105040","91800"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","SEO/HEO","Female","90","[c]","37970","36390"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","SEO/HEO","Male","55","[c]","38750","37500"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","AA/AO","Female","30","[c]","21090","21720"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","Female","60","[c]","35880","34730"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","Male","30","[c]","35450","34320"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","SEO/HEO","Female","45","[c]","30600","30130"
"Leaver CS","2023","Central Civil Service Fast Stream","London","SEO/HEO","Male","35","[c]","31100","31060"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","AA/AO","Female","5","[c]","[c]","[c]"
