"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Torbay","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Powys","AO","[c]","[c]","[c]","[c]"
