"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Education and Skills Funding Agency","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Estyn","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","FCDO Services","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","FCDO Services","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","FCDO Services","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","FCDO Services","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","FCDO Services","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","AO","140","[c]","21620","21780"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","EO","30","[c]","25600","25830"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Crown Prosecution Service Inspectorate","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Crown Prosecution Service Inspectorate","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","AO","185","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","EO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","London","AO","5","[c]","[c]","[c]"
