"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","Heterosexual / straight","35","[c]","54380","42350"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","Heterosexual / straight","40","[c]","43580","45750"
"Leaver CS","2023","60-64","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Equipment and Support","Heterosexual / straight","110","[c]","43660","37790"
"Leaver CS","2023","60-64","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Equipment and Support","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Equipment and Support","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","Heterosexual / straight","35","[c]","47720","45170"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","925","[c]","28320","27570"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Undeclared","135","[c]","27700","27570"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Unknown","270","[c]","27670","27570"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","Heterosexual / straight","35","[c]","29590","27450"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education and Skills Funding Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","Heterosexual / straight","145","[c]","28190","21780"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","Undeclared","35","[c]","27290","21780"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","Heterosexual / straight","50","[c]","36070","34850"
"Leaver CS","2023","60-64","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","Heterosexual / straight","400","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Unknown","805","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Heterosexual / straight","35","[c]","48560","47250"
"Leaver CS","2023","60-64","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Heterosexual / straight","230","[c]","35630","29690"
"Leaver CS","2023","60-64","Home Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Undeclared","45","[c]","35000","29080"
"Leaver CS","2023","60-64","Home Office","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Heterosexual / straight","500","[c]","34730","30200"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Undeclared","90","[c]","37650","36460"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Unknown","50","[c]","32670","26350"
