"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","AO","30","[c]","25360","24710"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","EO","25","[c]","35700","37060"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","HEO","10","[c]","41380","42590"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","AA","90","[c]","23030","23340"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","AO","50","[c]","25560","24710"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","EO","85","[c]","32240","31290"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","G6","15","[c]","76800","79110"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","G7","30","[c]","59690","58850"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","HEO","50","[c]","37250","37130"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","SEO","45","[c]","46520","48410"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","10","[c]","25450","24710"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","20","[c]","25660","25060"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","10","[c]","33020","32080"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","20","[c]","26780","26220"
"Leaver CS","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","AO","10","[c]","26430","24710"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","EO","10","[c]","35610","37060"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","AA","10","[c]","22680","22920"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","AO","35","[c]","26990","28140"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","EO","35","[c]","35250","37060"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Shetland Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Ayrshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Ayrshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Ayrshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","AO","15","[c]","24430","25060"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","AO","25","[c]","23340","23460"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","EO","10","[c]","25200","24990"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","HEO","25","[c]","31390","29990"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","SEO","20","[c]","41450","42000"
"Leaver CS","2023","UK Export Finance","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Westminster","London","EO","10","[c]","31790","32300"
"Leaver CS","2023","UK Export Finance","Westminster","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Westminster","London","G7","15","[c]","57520","57120"
"Leaver CS","2023","UK Export Finance","Westminster","London","HEO","10","[c]","34360","34000"
"Leaver CS","2023","UK Export Finance","Westminster","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Westminster","London","SEO","25","[c]","43270","42000"
"Leaver CS","2023","UK Statistics Authority","Breckland and South Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","AO","85","[c]","20090","19860"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","EO","30","[c]","25430","24840"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","G6","15","[c]","62880","61330"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","G7","35","[c]","53880","52490"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","HEO","45","[c]","31570","31060"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","SEO","35","[c]","38170","37720"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","AA","70","[c]","20530","20150"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","AO","200","[c]","21020","21200"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","EO","25","[c]","24960","24840"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","G6","10","[c]","63860","63640"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","G7","15","[c]","51420","51060"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","HEO","45","[c]","31490","31060"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","SEO","35","[c]","38020","37690"
"Leaver CS","2023","UK Statistics Authority","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","HEO","10","[c]","33570","33710"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Westminster","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Westminster","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
