"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Land Registry","North West (England)","Mid Lancashire","Outside London","20","[c]","28010","28080"
"Leaver CS","2023","HM Land Registry","North West (England)","Wirral","Outside London","40","[c]","30230","28080"
"Leaver CS","2023","HM Land Registry","South West (England)","Dorset","Outside London","30","[c]","34310","34850"
"Leaver CS","2023","HM Land Registry","South West (England)","Gloucestershire CC","Outside London","35","[c]","31400","28080"
"Leaver CS","2023","HM Land Registry","South West (England)","Plymouth","Outside London","90","[c]","40070","39460"
"Leaver CS","2023","HM Land Registry","Wales","Swansea","Outside London","35","[c]","31590","28080"
"Leaver CS","2023","HM Land Registry","West Midlands (England)","Coventry","Outside London","15","[c]","37170","28080"
"Leaver CS","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","Outside London","20","[c]","27160","23390"
"Leaver CS","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","20","[c]","29090","28080"
"Leaver CS","2023","HM Revenue and Customs","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East Midlands (England)","Nottingham","Outside London","235","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Southend-on-Sea","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","East of England","Suffolk CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","London","Brent","London","10","[c]","38800","36030"
"Leaver CS","2023","HM Revenue and Customs","London","Croydon","London","185","[c]","41840","45750"
"Leaver CS","2023","HM Revenue and Customs","London","Hackney and Newham","London","275","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","London","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","London","Tower Hamlets","London","25","[c]","46400","46800"
"Leaver CS","2023","HM Revenue and Customs","London","Westminster","London","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North East (England)","Durham","Outside London","105","[c]","23390","22520"
"Leaver CS","2023","HM Revenue and Customs","North East (England)","Sunderland","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North East (England)","Tyneside","Outside London","470","[c]","34340","26520"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","Outside London","430","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Liverpool","Outside London","255","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Sefton","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Northern Ireland","Belfast","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Scotland","City of Edinburgh","Outside London","215","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Scotland","Glasgow City","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Scotland","North Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Scotland","South Lanarkshire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","Berkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","East Kent","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","Portsmouth","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South East (England)","West Sussex (South West)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South West (England)","Bristol, City of","Outside London","90","[c]","36610","32890"
"Leaver CS","2023","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","South West (England)","Plymouth","Outside London","30","[c]","24300","22520"
"Leaver CS","2023","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","West Midlands (England)","Birmingham","Outside London","250","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","Bradford","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","Outside London","205","[c]","36070","27740"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Yorkshire and The Humber","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","London","Camden and City of London","London","25","[c]","53730","50000"
"Leaver CS","2023","HM Treasury","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","London","Westminster","London","290","[c]","44360","38660"
"Leaver CS","2023","HM Treasury","North East (England)","Darlington","Outside London","15","[c]","35610","30510"
"Leaver CS","2023","HM Treasury","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East Midlands (England)","Leicestershire CC and Rutland","Outside London","15","[c]","25760","26130"
"Leaver CS","2023","Home Office","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Bedford","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Luton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Peterborough","Outside London","40","[c]","23700","22400"
"Leaver CS","2023","Home Office","East of England","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","East of England","Thurrock","Outside London","15","[c]","24210","22400"
"Leaver CS","2023","Home Office","East of England","West Essex","Outside London","25","[c]","28220","26450"
"Leaver CS","2023","Home Office","London","Barnet","London","10","[c]","38560","36090"
"Leaver CS","2023","Home Office","London","Camden and City of London","London","20","[c]","39720","36310"
"Leaver CS","2023","Home Office","London","Croydon","London","400","[c]","39730","35490"
"Leaver CS","2023","Home Office","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
