"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Serious Fraud Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Serious Fraud Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Vehicle Certification Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","FCDO Services","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","FCDO Services","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Intellectual Property Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Intellectual Property Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
