"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Heterosexual / straight","185","180","64270","65280"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","LGBO","35","35","63720","59340"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Heterosexual / straight","435","415","40450","38530"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","LGBO","105","100","38200","37830"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Undeclared","40","35","39040","36660"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","50","45","41810","42550"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","Heterosexual / straight","115","95","25090","25610"
"In post","2023","Declared disabled","Essex","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","EO","Heterosexual / straight","225","205","30520","31280"
"In post","2023","Declared disabled","Essex","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Essex","EO","Undeclared","30","25","30850","31280"
"In post","2023","Declared disabled","Essex","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO/HEO","Heterosexual / straight","60","55","38710","38180"
"In post","2023","Declared disabled","Essex","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Heterosexual / straight","75","70","28680","26870"
"In post","2023","Declared disabled","Essex","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","405","370","23150","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","45","45","24180","22310"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","65","60","23370","21780"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","35","30","22850","22490"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","435","400","27890","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","55","50","27620","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","70","60","27320","27470"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","40","35","27750","28080"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","465","450","57080","55500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","55","50","54750","51640"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","60","55","57560","55500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","80","75","54680","49260"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","1160","1105","37120","36100"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","115","110","35990","35040"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","135","130","38090","37590"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","90","90","36890","39700"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","260","245","36460","33340"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","45","45","38050","36500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Heterosexual / straight","490","435","22680","21690"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","LGBO","80","75","22630","21690"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Undeclared","75","60","22740","21690"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Unknown","45","40","22200","21690"
"In post","2023","Declared disabled","Greater Manchester","EO","Heterosexual / straight","535","485","27940","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","LGBO","80","80","27460","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Undeclared","80","75","27550","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Unknown","50","45","28140","28120"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Heterosexual / straight","225","215","59060","57970"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","LGBO","40","40","56710","54580"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Heterosexual / straight","525","500","37090","35000"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","LGBO","100","95","36890","35000"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Undeclared","60","55","36370","35020"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Unknown","50","45","34630","34430"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Heterosexual / straight","185","175","30830","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","LGBO","35","30","29310","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","395","335","23140","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","LGBO","45","40","23610","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Undeclared","50","40","22860","21690"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","45","35","23560","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Heterosexual / straight","335","305","28140","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","LGBO","35","35","28040","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Undeclared","45","40","28640","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","185","175","56240","53820"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","50","50","55220","49710"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","460","435","37230","35720"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","LGBO","50","50","35300","34170"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Undeclared","55","55","37730","35260"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","45","45","35360","34300"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","100","90","29290","26840"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","155","135","24170","21780"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","110","105","28350","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","60","60","37640","37300"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","75","70","31300","29050"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
