"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Asian","Outer London - West and North West","1995","1830","33160","31400"
"In post","2023","Declared non-disabled","Asian","Overseas","105","105","47710","44680"
"In post","2023","Declared non-disabled","Asian","Shropshire and Staffordshire","310","295","34960","32410"
"In post","2023","Declared non-disabled","Asian","South Yorkshire","385","360","31320","26840"
"In post","2023","Declared non-disabled","Asian","Southern Scotland","50","45","29590","22520"
"In post","2023","Declared non-disabled","Asian","Surrey, East and West Sussex","305","290","32690","29240"
"In post","2023","Declared non-disabled","Asian","Tees Valley and Durham","115","100","31820","28120"
"In post","2023","Declared non-disabled","Asian","Unknown","50","50","32360","28120"
"In post","2023","Declared non-disabled","Asian","West Central Scotland","320","295","31640","28120"
"In post","2023","Declared non-disabled","Asian","West Midlands","3625","3390","29900","28120"
"In post","2023","Declared non-disabled","Asian","West Wales and The Valleys","145","135","29930","26960"
"In post","2023","Declared non-disabled","Asian","West Yorkshire","2040","1885","30090","28120"
"In post","2023","Declared non-disabled","Black","Bedfordshire and Hertfordshire","210","205","32520","30840"
"In post","2023","Declared non-disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","240","235","31460","31100"
"In post","2023","Declared non-disabled","Black","Cheshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Cumbria","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Derbyshire and Nottinghamshire","320","310","29750","28120"
"In post","2023","Declared non-disabled","Black","Devon","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Dorset and Somerset","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","East Anglia","90","85","31630","28880"
"In post","2023","Declared non-disabled","Black","East Wales","140","135","33840","30610"
"In post","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Eastern Scotland","105","100","32370","29100"
"In post","2023","Declared non-disabled","Black","Essex","160","150","31410","31280"
"In post","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","410","395","35210","33990"
"In post","2023","Declared non-disabled","Black","Greater Manchester","575","555","31240","28120"
"In post","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","125","120","32220","29160"
"In post","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","55","50","29130","28120"
"In post","2023","Declared non-disabled","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Inner London - East","1875","1805","36720","32520"
"In post","2023","Declared non-disabled","Black","Inner London - West","3080","3010","40050","35650"
"In post","2023","Declared non-disabled","Black","Kent","175","165","32600","31280"
"In post","2023","Declared non-disabled","Black","Lancashire","60","60","30810","28120"
"In post","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","160","145","28080","26540"
"In post","2023","Declared non-disabled","Black","Lincolnshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Merseyside","120","115","29420","27320"
"In post","2023","Declared non-disabled","Black","North Eastern Scotland","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","North Yorkshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","130","130","31180","28120"
"In post","2023","Declared non-disabled","Black","Outer London - East and North East","640","605","32420","32520"
"In post","2023","Declared non-disabled","Black","Outer London - South","1335","1280","35470","32520"
"In post","2023","Declared non-disabled","Black","Outer London - West and North West","620","585","33300","32520"
"In post","2023","Declared non-disabled","Black","Overseas","40","40","44920","35810"
"In post","2023","Declared non-disabled","Black","Shropshire and Staffordshire","100","100","33110","31270"
"In post","2023","Declared non-disabled","Black","South Yorkshire","130","120","30040","28120"
"In post","2023","Declared non-disabled","Black","Southern Scotland","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Surrey, East and West Sussex","220","210","32510","31280"
"In post","2023","Declared non-disabled","Black","Tees Valley and Durham","45","40","31000","28880"
"In post","2023","Declared non-disabled","Black","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","West Central Scotland","150","145","30520","28120"
"In post","2023","Declared non-disabled","Black","West Midlands","920","870","29950","28120"
"In post","2023","Declared non-disabled","Black","West Wales and The Valleys","65","60","27420","26960"
"In post","2023","Declared non-disabled","Black","West Yorkshire","335","325","31840","28120"
"In post","2023","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","100","95","34910","30880"
"In post","2023","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","130","120","31490","28480"
"In post","2023","Declared non-disabled","Mixed","Cheshire","40","40","33650","32130"
"In post","2023","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Cumbria","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","200","190","32480","28120"
"In post","2023","Declared non-disabled","Mixed","Devon","105","95","34280","30930"
"In post","2023","Declared non-disabled","Mixed","Dorset and Somerset","35","35","31380","28120"
"In post","2023","Declared non-disabled","Mixed","East Anglia","155","145","33090","29050"
"In post","2023","Declared non-disabled","Mixed","East Wales","210","200","35300","31560"
"In post","2023","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","35","30","30300","28680"
"In post","2023","Declared non-disabled","Mixed","Eastern Scotland","125","120","38520","32510"
"In post","2023","Declared non-disabled","Mixed","Essex","55","50","33260","31280"
"In post","2023","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","325","310","36750","33360"
"In post","2023","Declared non-disabled","Mixed","Greater Manchester","310","300","34160","28920"
"In post","2023","Declared non-disabled","Mixed","Hampshire and Isle of Wight","165","155","35490","31270"
"In post","2023","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","50","45","30950","29890"
"In post","2023","Declared non-disabled","Mixed","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Inner London - East","405","395","42150","36650"
"In post","2023","Declared non-disabled","Mixed","Inner London - West","1440","1405","47780","43750"
"In post","2023","Declared non-disabled","Mixed","Kent","100","90","30760","29210"
"In post","2023","Declared non-disabled","Mixed","Lancashire","110","105","31740","28120"
"In post","2023","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","85","75","30020","28120"
"In post","2023","Declared non-disabled","Mixed","Lincolnshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Merseyside","210","200","31390","27650"
"In post","2023","Declared non-disabled","Mixed","North Eastern Scotland","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","North Yorkshire","45","45","35240","32950"
"In post","2023","Declared non-disabled","Mixed","Northern Ireland","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","130","125","31390","28120"
"In post","2023","Declared non-disabled","Mixed","Outer London - East and North East","90","80","33260","32520"
"In post","2023","Declared non-disabled","Mixed","Outer London - South","320","305","39790","36180"
"In post","2023","Declared non-disabled","Mixed","Outer London - West and North West","190","180","34410","32520"
"In post","2023","Declared non-disabled","Mixed","Overseas","85","85","46440","40030"
"In post","2023","Declared non-disabled","Mixed","Shropshire and Staffordshire","95","95","34930","30180"
"In post","2023","Declared non-disabled","Mixed","South Yorkshire","110","105","34810","28120"
"In post","2023","Declared non-disabled","Mixed","Southern Scotland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Surrey, East and West Sussex","155","145","32800","30880"
"In post","2023","Declared non-disabled","Mixed","Tees Valley and Durham","70","65","32050","28880"
"In post","2023","Declared non-disabled","Mixed","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","West Central Scotland","100","95","35500","33020"
"In post","2023","Declared non-disabled","Mixed","West Midlands","360","340","30990","28120"
"In post","2023","Declared non-disabled","Mixed","West Wales and The Valleys","110","105","30470","28100"
"In post","2023","Declared non-disabled","Mixed","West Yorkshire","235","220","33590","28680"
"In post","2023","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","40","40","34730","32380"
"In post","2023","Declared non-disabled","Other ethnicity","Cheshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Derbyshire and Nottinghamshire","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Devon","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East Anglia","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East Wales","70","65","34710","31100"
"In post","2023","Declared non-disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Eastern Scotland","40","40","37830","30440"
"In post","2023","Declared non-disabled","Other ethnicity","Essex","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","32880","32500"
"In post","2023","Declared non-disabled","Other ethnicity","Greater Manchester","75","75","33500","28130"
"In post","2023","Declared non-disabled","Other ethnicity","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Inner London - East","180","175","43470","39070"
"In post","2023","Declared non-disabled","Other ethnicity","Inner London - West","475","460","46820","42560"
"In post","2023","Declared non-disabled","Other ethnicity","Kent","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Lancashire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Merseyside","30","30","31940","28120"
"In post","2023","Declared non-disabled","Other ethnicity","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Northumberland, and Tyne and Wear","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Outer London - East and North East","55","50","32770","32520"
