"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","East Midlands (England)","15","15","48340","51360"
"In post","2023","Finance","Department for Education (excl. agencies)","London","65","65","54850","55020"
"In post","2023","Finance","Department for Education (excl. agencies)","North East (England)","50","45","44270","38130"
"In post","2023","Finance","Department for Education (excl. agencies)","North West (England)","95","95","45620","44030"
"In post","2023","Finance","Department for Education (excl. agencies)","South West (England)","5","5","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","West Midlands (England)","125","120","38180","37590"
"In post","2023","Finance","Department for Education (excl. agencies)","Yorkshire and The Humber","75","75","45270","43790"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","40","40","42970","38680"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","65","65","50280","54330"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","25","25","39770","37300"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","40","40","39970","37300"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","40","40","42270","38880"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","85","80","44560","38290"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","45","45","43560","38680"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","75","70","41660","37710"
"In post","2023","Finance","Department for International Trade","London","85","85","50590","51720"
"In post","2023","Finance","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","20","20","48010","45050"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","65","65","54580","54630"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","10","10","48770","46450"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","10","10","40730","37540"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Finance","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport (excl. agencies)","London","120","115","56510","57410"
"In post","2023","Finance","Department for Transport (excl. agencies)","South East (England)","10","5","[c]","[c]"
"In post","2023","Finance","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport (excl. agencies)","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Finance","Department for Transport (excl. agencies)","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","East Midlands (England)","20","20","34100","34170"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","East of England","10","10","43350","39870"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","London","330","320","48040","43760"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","255","240","41430","38470"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","725","675","35940","34170"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","Scotland","25","25","38700","36720"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","South East (England)","10","10","41360","41560"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","45","40","35070","34170"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","Unknown","10","10","40330","36320"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","Wales","35","35","42380","38470"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","60","60","37640","34170"
"In post","2023","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","565","525","40810","38470"
"In post","2023","Finance","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care (excl. agencies)","London","130","125","49560","54660"
"In post","2023","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","115","110","44360","38120"
"In post","2023","Finance","Driver and Vehicle Licensing Agency","Wales","140","135","34850","31660"
"In post","2023","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","25","25","34050","32660"
"In post","2023","Finance","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Driver and Vehicle Standards Agency","South West (England)","10","10","39240","37250"
"In post","2023","Finance","Driver and Vehicle Standards Agency","Wales","50","50","39360","34660"
"In post","2023","Finance","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Education and Skills Funding Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Finance","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Education and Skills Funding Agency","London","20","20","59520","48590"
"In post","2023","Finance","Education and Skills Funding Agency","North East (England)","35","35","41260","38140"
"In post","2023","Finance","Education and Skills Funding Agency","North West (England)","40","35","41510","38210"
"In post","2023","Finance","Education and Skills Funding Agency","South West (England)","20","20","40210","39620"
"In post","2023","Finance","Education and Skills Funding Agency","West Midlands (England)","30","30","44380","38210"
"In post","2023","Finance","Education and Skills Funding Agency","Yorkshire and The Humber","65","65","43870","37880"
"In post","2023","Finance","Estyn","Wales","5","5","[c]","[c]"
"In post","2023","Finance","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","FCDO Services","South East (England)","45","45","40390","29530"
"In post","2023","Finance","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Yorkshire and The Humber","30","30","43540","38380"
"In post","2023","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","London","195","190","52530","53500"
"In post","2023","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","15","15","56570","58470"
"In post","2023","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","160","150","37780","34950"
"In post","2023","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","180","170","30720","25700"
"In post","2023","Finance","Government Actuary's Department","London","10","10","[c]","[c]"
"In post","2023","Finance","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
