"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Inner London - East","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Eastern Scotland","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Inner London - West","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Eastern Scotland","AA/AO","AA","475","[c]","22490","22180"
"New entrant CS","2023","Scottish Government","Eastern Scotland","AA/AO","AO","350","[c]","24490","24710"
"New entrant CS","2023","Scottish Government","Eastern Scotland","EO","EO","515","[c]","29510","29100"
"New entrant CS","2023","Scottish Government","Eastern Scotland","G6/G7","G6","40","[c]","73040","72230"
"New entrant CS","2023","Scottish Government","Eastern Scotland","G6/G7","G7","160","[c]","55300","52360"
"New entrant CS","2023","Scottish Government","Eastern Scotland","SCS level","SCS level","15","[c]","92530","81890"
"New entrant CS","2023","Scottish Government","Eastern Scotland","SEO/HEO","HEO","285","[c]","34720","33520"
"New entrant CS","2023","Scottish Government","Eastern Scotland","SEO/HEO","SEO","185","[c]","44470","41640"
"New entrant CS","2023","Scottish Government","Highlands and Islands","AA/AO","AA","15","[c]","22190","22180"
"New entrant CS","2023","Scottish Government","Highlands and Islands","AA/AO","AO","20","[c]","23650","23190"
"New entrant CS","2023","Scottish Government","Highlands and Islands","EO","EO","15","[c]","29020","29100"
"New entrant CS","2023","Scottish Government","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Highlands and Islands","SEO/HEO","HEO","20","[c]","35620","35020"
"New entrant CS","2023","Scottish Government","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","AA/AO","AA","15","[c]","23110","22180"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","AA/AO","AO","35","[c]","24780","24710"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","EO","EO","35","[c]","29620","29100"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","SEO/HEO","HEO","15","[c]","34250","33520"
"New entrant CS","2023","Scottish Government","North Eastern Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Southern Scotland","AA/AO","AA","25","[c]","22220","22180"
"New entrant CS","2023","Scottish Government","Southern Scotland","AA/AO","AO","140","[c]","24440","24710"
"New entrant CS","2023","Scottish Government","Southern Scotland","EO","EO","40","[c]","29030","29100"
"New entrant CS","2023","Scottish Government","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Southern Scotland","SEO/HEO","HEO","20","[c]","35150","35020"
"New entrant CS","2023","Scottish Government","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","West Central Scotland","AA/AO","AA","535","[c]","22240","22180"
"New entrant CS","2023","Scottish Government","West Central Scotland","AA/AO","AO","165","[c]","24480","24710"
"New entrant CS","2023","Scottish Government","West Central Scotland","EO","EO","440","[c]","29530","29100"
"New entrant CS","2023","Scottish Government","West Central Scotland","G6/G7","G6","15","[c]","73090","70540"
"New entrant CS","2023","Scottish Government","West Central Scotland","G6/G7","G7","60","[c]","56180","54870"
"New entrant CS","2023","Scottish Government","West Central Scotland","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","West Central Scotland","SEO/HEO","HEO","245","[c]","35060","33520"
"New entrant CS","2023","Scottish Government","West Central Scotland","SEO/HEO","SEO","120","[c]","44500","43290"
"New entrant CS","2023","The National Archives","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outer London - West and North West","AA/AO","AO","25","[c]","23290","23460"
"New entrant CS","2023","The National Archives","Outer London - West and North West","EO","EO","20","[c]","25610","24990"
"New entrant CS","2023","The National Archives","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outer London - West and North West","SEO/HEO","HEO","30","[c]","32260","29920"
"New entrant CS","2023","The National Archives","Outer London - West and North West","SEO/HEO","SEO","20","[c]","42350","41410"
"New entrant CS","2023","UK Export Finance","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Inner London - West","EO","EO","25","[c]","32300","32300"
"New entrant CS","2023","UK Export Finance","Inner London - West","G6/G7","G6","10","[c]","77420","77520"
"New entrant CS","2023","UK Export Finance","Inner London - West","G6/G7","G7","15","[c]","59690","60600"
"New entrant CS","2023","UK Export Finance","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Inner London - West","SEO/HEO","HEO","20","[c]","35280","34000"
"New entrant CS","2023","UK Export Finance","Inner London - West","SEO/HEO","SEO","20","[c]","45620","44500"
"New entrant CS","2023","UK Statistics Authority","East Wales","AA/AO","AO","135","[c]","21020","21200"
"New entrant CS","2023","UK Statistics Authority","East Wales","EO","EO","85","[c]","25150","24840"
"New entrant CS","2023","UK Statistics Authority","East Wales","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","East Wales","G6/G7","G7","35","[c]","52910","51460"
"New entrant CS","2023","UK Statistics Authority","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","East Wales","SEO/HEO","HEO","115","[c]","31330","31060"
"New entrant CS","2023","UK Statistics Authority","East Wales","SEO/HEO","SEO","55","[c]","38340","37760"
"New entrant CS","2023","UK Statistics Authority","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Greater Manchester","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","AA/AO","AA","40","[c]","20910","21200"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","AA/AO","AO","290","[c]","21640","21200"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","EO","EO","35","[c]","24920","24840"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","G6/G7","G7","15","[c]","52960","51460"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","HEO","70","[c]","31440","31060"
"New entrant CS","2023","UK Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","SEO","40","[c]","38210","37690"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","SEO/HEO","HEO","15","[c]","34380","34060"
"New entrant CS","2023","UK Statistics Authority","Inner London - West","SEO/HEO","SEO","10","[c]","42400","42420"
"New entrant CS","2023","UK Statistics Authority","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","AA/AO","AO","15","[c]","21200","21200"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","EO","EO","20","[c]","24840","24840"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","G6/G7","G7","15","[c]","52010","51060"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","SEO/HEO","HEO","35","[c]","31460","31560"
"New entrant CS","2023","UK Statistics Authority","Tees Valley and Durham","SEO/HEO","SEO","20","[c]","38410","37760"
"New entrant CS","2023","UK Supreme Court","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Inner London - West","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Inner London - West","SEO/HEO","SEO","10","[c]","37230","37230"
"New entrant CS","2023","Water Services Regulation Authority","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Inner London - East","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
