"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","90","[c]","53970","54330"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","200","[c]","35590","37300"
"New entrant CS","2023","30-39","Department for International Trade","EO","20","[c]","26750","25660"
"New entrant CS","2023","30-39","Department for International Trade","G6/G7","25","[c]","59550","57680"
"New entrant CS","2023","30-39","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SEO/HEO","80","[c]","37300","38050"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","AA/AO","10","[c]","21640","21960"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","30","[c]","49530","46720"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","30","[c]","35310","34310"
"New entrant CS","2023","30-39","Department for Transport","AA/AO","205","[c]","22920","22500"
"New entrant CS","2023","30-39","Department for Transport","EO","90","[c]","27570","26780"
"New entrant CS","2023","30-39","Department for Transport","G6/G7","30","[c]","58030","55190"
"New entrant CS","2023","30-39","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","SEO/HEO","80","[c]","37760","39430"
"New entrant CS","2023","30-39","Department for Work and Pensions","AA/AO","400","[c]","21840","21690"
"New entrant CS","2023","30-39","Department for Work and Pensions","EO","280","[c]","28290","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","G6/G7","70","[c]","57550","56000"
"New entrant CS","2023","30-39","Department for Work and Pensions","SEO/HEO","195","[c]","37820","38470"
"New entrant CS","2023","30-39","Department of Health and Social Care","AA/AO","40","[c]","22230","22480"
"New entrant CS","2023","30-39","Department of Health and Social Care","EO","50","[c]","26530","27060"
"New entrant CS","2023","30-39","Department of Health and Social Care","G6/G7","120","[c]","59150","54090"
"New entrant CS","2023","30-39","Department of Health and Social Care","SCS level","15","[c]","87510","88360"
"New entrant CS","2023","30-39","Department of Health and Social Care","SEO/HEO","165","[c]","37300","37420"
"New entrant CS","2023","30-39","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","EO","10","[c]","26180","26910"
"New entrant CS","2023","30-39","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","SEO/HEO","30","[c]","34340","32130"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","AA/AO","60","[c]","23570","23390"
"New entrant CS","2023","30-39","HM Land Registry","EO","25","[c]","28980","28080"
"New entrant CS","2023","30-39","HM Land Registry","G6/G7","15","[c]","56980","56190"
"New entrant CS","2023","30-39","HM Land Registry","SEO/HEO","15","[c]","39190","39520"
"New entrant CS","2023","30-39","HM Revenue and Customs","AA/AO","795","[c]","22780","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","EO","175","[c]","28110","27650"
"New entrant CS","2023","30-39","HM Revenue and Customs","G6/G7","95","[c]","55780","53640"
"New entrant CS","2023","30-39","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Revenue and Customs","SEO/HEO","270","[c]","37870","34700"
"New entrant CS","2023","30-39","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","EO","10","[c]","26210","24820"
"New entrant CS","2023","30-39","HM Treasury","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SEO/HEO","25","[c]","33630","32970"
"New entrant CS","2023","30-39","Home Office","AA/AO","820","[c]","22930","22400"
"New entrant CS","2023","30-39","Home Office","EO","850","[c]","26710","25750"
"New entrant CS","2023","30-39","Home Office","G6/G7","30","[c]","58970","59000"
"New entrant CS","2023","30-39","Home Office","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","SEO/HEO","155","[c]","36870","36000"
"New entrant CS","2023","30-39","Ministry of Defence","AA/AO","425","[c]","23930","22220"
"New entrant CS","2023","30-39","Ministry of Defence","EO","195","[c]","28160","27080"
"New entrant CS","2023","30-39","Ministry of Defence","G6/G7","105","[c]","59490","56000"
"New entrant CS","2023","30-39","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","SEO/HEO","500","[c]","36860","35000"
"New entrant CS","2023","30-39","Ministry of Defence","Unknown","80","[c]","32760","32500"
"New entrant CS","2023","30-39","Ministry of Justice","AA/AO","2165","[c]","27130","28880"
"New entrant CS","2023","30-39","Ministry of Justice","EO","145","[c]","27900","28480"
"New entrant CS","2023","30-39","Ministry of Justice","G6/G7","40","[c]","56500","56120"
"New entrant CS","2023","30-39","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","SEO/HEO","260","[c]","37320","37130"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","870","[c]","23220","23640"
"New entrant CS","2023","30-39","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","EO","75","[c]","34140","34340"
"New entrant CS","2023","30-39","National Crime Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","SEO/HEO","40","[c]","43810","43920"
"New entrant CS","2023","30-39","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","25","[c]","75230","77470"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","70","[c]","45330","47750"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","EO","40","[c]","27050","26630"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","G6/G7","60","[c]","59180","56300"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","55","[c]","38550","39250"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","20","[c]","37130","38380"
"New entrant CS","2023","30-39","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","AA/AO","460","[c]","23370","22180"
"New entrant CS","2023","30-39","Scottish Government","EO","340","[c]","29590","29100"
"New entrant CS","2023","30-39","Scottish Government","G6/G7","90","[c]","56890","52360"
"New entrant CS","2023","30-39","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","SEO/HEO","340","[c]","38380","37830"
"New entrant CS","2023","30-39","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","SEO/HEO","25","[c]","36680","36000"
"New entrant CS","2023","30-39","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","SEO/HEO","10","[c]","41510","41370"
"New entrant CS","2023","30-39","UK Statistics Authority","AA/AO","60","[c]","21410","21200"
"New entrant CS","2023","30-39","UK Statistics Authority","EO","40","[c]","25020","24840"
"New entrant CS","2023","30-39","UK Statistics Authority","G6/G7","35","[c]","54640","51460"
"New entrant CS","2023","30-39","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","SEO/HEO","115","[c]","34700","34060"
"New entrant CS","2023","30-39","UK Supreme Court","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","SEO/HEO","10","[c]","46500","45000"
"New entrant CS","2023","30-39","Welsh Government","AA/AO","15","[c]","22320","22150"
"New entrant CS","2023","30-39","Welsh Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","G6/G7","20","[c]","54610","53440"
"New entrant CS","2023","30-39","Welsh Government","SEO/HEO","40","[c]","38300","36590"
"New entrant CS","2023","40-49","Attorney General's Departments","AA/AO","40","[c]","21050","20980"
"New entrant CS","2023","40-49","Attorney General's Departments","EO","20","[c]","27630","26900"
"New entrant CS","2023","40-49","Attorney General's Departments","G6/G7","55","[c]","55870","54100"
"New entrant CS","2023","40-49","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SEO/HEO","45","[c]","38840","38760"
"New entrant CS","2023","40-49","Cabinet Office","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","EO","10","[c]","25190","24330"
"New entrant CS","2023","40-49","Cabinet Office","G6/G7","75","[c]","64100","62390"
"New entrant CS","2023","40-49","Cabinet Office","SCS level","15","[c]","112510","108680"
"New entrant CS","2023","40-49","Cabinet Office","SEO/HEO","50","[c]","36080","36850"
"New entrant CS","2023","40-49","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","G6/G7","10","[c]","62070","59630"
"New entrant CS","2023","40-49","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","21300","21380"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","40","[c]","27000","25610"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","35","[c]","55600","55320"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","100","[c]","38340","37440"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","EO","10","[c]","26630","25900"
"New entrant CS","2023","40-49","Department for Education","G6/G7","30","[c]","55030","51450"
"New entrant CS","2023","40-49","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","SEO/HEO","55","[c]","36290","37590"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","AA/AO","120","[c]","22290","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","EO","35","[c]","26310","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","G6/G7","70","[c]","54420","51570"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","SEO/HEO","90","[c]","35750","37300"
"New entrant CS","2023","40-49","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","G6/G7","25","[c]","55170","54980"
"New entrant CS","2023","40-49","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","SEO/HEO","70","[c]","39130","39880"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","G6/G7","40","[c]","48810","43740"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","SEO/HEO","15","[c]","35370","33880"
"New entrant CS","2023","40-49","Department for Transport","AA/AO","145","[c]","23740","22500"
"New entrant CS","2023","40-49","Department for Transport","EO","95","[c]","27410","26780"
"New entrant CS","2023","40-49","Department for Transport","G6/G7","15","[c]","60240","56370"
"New entrant CS","2023","40-49","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","SEO/HEO","40","[c]","37950","39430"
"New entrant CS","2023","40-49","Department for Work and Pensions","AA/AO","300","[c]","21950","21690"
