"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","Unknown","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","Unknown","40","[c]","44050","43750"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","Heterosexual / straight","40","[c]","44980","39040"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Heterosexual / straight","30","[c]","30650","30930"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Heterosexual / straight","175","[c]","27640","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Undeclared","30","[c]","27020","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Unknown","80","[c]","26210","27570"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Heterosexual / straight","190","[c]","45650","40670"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Unknown","75","[c]","45720","39720"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","Heterosexual / straight","60","[c]","37350","34170"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Heterosexual / straight","580","[c]","31300","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","LGBO","50","[c]","31800","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Undeclared","65","[c]","30670","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Unknown","135","[c]","30370","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Heterosexual / straight","4165","[c]","26500","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","LGBO","330","[c]","25910","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Undeclared","460","[c]","26080","26650"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Unknown","1035","[c]","24750","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","Heterosexual / straight","235","[c]","23410","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","Unknown","85","[c]","23230","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","Heterosexual / straight","50","[c]","43330","38640"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","Heterosexual / straight","45","[c]","32900","28120"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","Heterosexual / straight","40","[c]","38780","34290"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
