"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","20","[c]","23730","22030"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","East of England","Outside London","55","[c]","34890","34640"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","London","London","150","[c]","46550","45750"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","North West (England)","Outside London","55","[c]","28300","22220"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","10","[c]","24900","22130"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Scotland","Outside London","35","[c]","28380","22970"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","South East (England)","Outside London","80","[c]","37390","34300"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","South West (England)","Outside London","100","[c]","38400","37410"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Wales","Outside London","10","[c]","24810","23610"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","25","[c]","32470","27500"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","15","[c]","25570","22220"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","20","[c]","38480","34450"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","London","London","290","[c]","44660","42010"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","North East (England)","Outside London","10","[c]","33190","26900"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","North West (England)","Outside London","35","[c]","36860","32290"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","South West (England)","Outside London","15","[c]","35010","34450"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Wales","Outside London","15","[c]","34190","31530"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","25","[c]","37760","37680"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","45","[c]","39710","37680"
"Leaver Dept.","2023","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","45","[c]","48850","42070"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","15","[c]","38690","36740"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","Outside London","10","[c]","38330","37640"
"Leaver Dept.","2023","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","15","[c]","44440","44250"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","15","[c]","40790","32890"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","10","[c]","51030","59220"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","45","[c]","41410","34900"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","35","[c]","31150","30950"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","15","[c]","48070","39140"
"Leaver Dept.","2023","Office of Rail and Road","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","East Midlands (England)","Outside London","15","[c]","28410","25830"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands (England)","Outside London","35","[c]","26280","21780"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","South West (England)","Outside London","15","[c]","39940","40720"
"Leaver Dept.","2023","Queen Elizabeth II Centre","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scotland","Outside London","15","[c]","45630","37710"
"Leaver Dept.","2023","Revenue Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","North East (England)","Outside London","30","[c]","24410","22150"
"Leaver Dept.","2023","Rural Payments Agency","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Yorkshire and The Humber","Outside London","10","[c]","24240","21720"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scotland","Outside London","30","[c]","30710","28540"
"Leaver Dept.","2023","Scottish Forestry","Scotland","Outside London","10","[c]","37950","32220"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scotland","Outside London","45","[c]","45940","42860"
"Leaver Dept.","2023","Scottish Prison Service","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","London","London","25","[c]","48970","47140"
"Leaver Dept.","2023","Social Security Scotland","Scotland","Outside London","20","[c]","33300","30440"
"Leaver Dept.","2023","Standards and Testing Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","South West (England)","Outside London","15","[c]","40530","38790"
"Leaver Dept.","2023","Teaching Regulation Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","London","London","15","[c]","31690","26900"
"Leaver Dept.","2023","The Insolvency Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","North West (England)","Outside London","15","[c]","26890","22180"
"Leaver Dept.","2023","The Insolvency Service","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","West Midlands (England)","Outside London","10","[c]","31070","24620"
"Leaver Dept.","2023","The Insolvency Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","London","10","[c]","35020","35040"
"Leaver Dept.","2023","UK Export Finance","London","London","15","[c]","39230","34000"
"Leaver Dept.","2023","UK Health Security Agency","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","London","London","100","[c]","45370","40650"
"Leaver Dept.","2023","UK Health Security Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North West (England)","Outside London","15","[c]","39860","29370"
"Leaver Dept.","2023","UK Health Security Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","South West (England)","Outside London","15","[c]","49940","50080"
"Leaver Dept.","2023","UK Health Security Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Yorkshire and The Humber","Outside London","55","[c]","40430","36820"
