"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Hampshire","Outside London","25","[c]","27930","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Lanarkshire","Outside London","25","[c]","27030","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","40","[c]","26530","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West Wales","Outside London","25","[c]","24660","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","25","[c]","29000","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","60","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","Outside London","20","[c]","28990","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Staffordshire CC","Outside London","60","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","Outside London","160","[c]","24450","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Suffolk CC","Outside London","55","[c]","26810","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","120","[c]","24870","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","50","[c]","23940","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Swindon","Outside London","25","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","35","[c]","25100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Torbay","Outside London","20","[c]","23910","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tower Hamlets","London","15","[c]","31400","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","420","[c]","30100","25460"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","65","[c]","26810","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wakefield","Outside London","20","[c]","29600","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Walsall","Outside London","55","[c]","23700","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wandsworth","London","20","[c]","31720","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Warrington","Outside London","25","[c]","27410","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Warwickshire CC","Outside London","65","[c]","24110","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Essex","Outside London","20","[c]","30060","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","10","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","30","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","25","[c]","31780","31280"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","25","[c]","27920","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","35","[c]","25960","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Westminster","London","235","[c]","42910","39150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wiltshire","Outside London","50","[c]","26420","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","75","[c]","24130","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","35","[c]","25810","26650"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Worcestershire CC","Outside London","30","[c]","26290","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","York","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","315","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Glasgow City","Outside London","20","[c]","31970","29450"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Birmingham","Outside London","45","[c]","22490","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Swansea","Outside London","550","[c]","24840","22500"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bexley and Greenwich","London","10","[c]","30960","30780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","35","[c]","35280","31660"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Derby","Outside London","5","[c]","[c]","[c]"
