"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","G7","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","HEO","60","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","SEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Inspector of Education and Training","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Economics","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","Outside London","EO","25","[c]","27080","26910"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Social Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
