"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cumbria","AO","35","[c]","23540","22150"
"New entrant CS","2023","50-59","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cumbria","Unknown","15","[c]","50180","32750"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","AA","10","[c]","21430","19930"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","AO","70","[c]","22540","22400"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","EO","45","[c]","27660","26750"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","G7","25","[c]","53630","52600"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","HEO","20","[c]","33270","33780"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","SEO","30","[c]","41090","40540"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","Unknown","25","[c]","24440","23640"
"New entrant CS","2023","50-59","North West (England)","Lancashire","AA","25","[c]","21980","22300"
"New entrant CS","2023","50-59","North West (England)","Lancashire","AO","75","[c]","23520","22220"
"New entrant CS","2023","50-59","North West (England)","Lancashire","EO","20","[c]","28740","28120"
"New entrant CS","2023","50-59","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Lancashire","G7","10","[c]","56360","55030"
"New entrant CS","2023","50-59","North West (England)","Lancashire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Lancashire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Lancashire","Unknown","20","[c]","21670","20210"
"New entrant CS","2023","50-59","North West (England)","Merseyside","AA","15","[c]","20120","19500"
"New entrant CS","2023","50-59","North West (England)","Merseyside","AO","215","[c]","22490","22400"
"New entrant CS","2023","50-59","North West (England)","Merseyside","EO","85","[c]","26010","25750"
"New entrant CS","2023","50-59","North West (England)","Merseyside","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Merseyside","HEO","20","[c]","32050","32000"
"New entrant CS","2023","50-59","North West (England)","Merseyside","SEO","15","[c]","41800","40790"
"New entrant CS","2023","50-59","North West (England)","Merseyside","Unknown","15","[c]","25750","23640"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","AO","25","[c]","22480","22400"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","EO","15","[c]","28330","25750"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","AA","75","[c]","22890","22180"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","AO","55","[c]","23730","23190"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","EO","105","[c]","29320","29100"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","G6","15","[c]","73760","74000"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","G7","25","[c]","57640","55130"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","HEO","40","[c]","35200","34120"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","SEO","40","[c]","44550","42860"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","AA","10","[c]","23470","22920"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","AO","25","[c]","22150","21690"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","EO","15","[c]","28660","29100"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","AO","10","[c]","26800","22500"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","AO","75","[c]","23080","22520"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","EO","15","[c]","28530","29100"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","AA","105","[c]","22410","22180"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","AO","110","[c]","22420","22220"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","EO","135","[c]","27980","29100"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","G6","15","[c]","69700","70540"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","G7","25","[c]","56760","54620"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","HEO","60","[c]","34860","34200"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","SEO","30","[c]","44040","43000"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","20","[c]","22360","22300"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","30","[c]","26350","24070"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","20","[c]","28740","27880"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","[c]","35580","33910"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","20","[c]","41830","41000"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","22480","23640"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","AA","45","[c]","23180","23230"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","AO","160","[c]","21860","21200"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","EO","60","[c]","27400","27080"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","G7","25","[c]","55670","50000"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","HEO","35","[c]","33840","33830"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","SEO","30","[c]","41500","41000"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","24070","23640"
"New entrant CS","2023","50-59","South East (England)","Kent","AA","20","[c]","23840","23230"
"New entrant CS","2023","50-59","South East (England)","Kent","AO","50","[c]","25120","24680"
"New entrant CS","2023","50-59","South East (England)","Kent","EO","75","[c]","28670","25880"
"New entrant CS","2023","50-59","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Kent","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Kent","HEO","10","[c]","36120","34550"
"New entrant CS","2023","50-59","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Kent","Unknown","20","[c]","22730","23640"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","AA","25","[c]","24350","23990"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","AO","40","[c]","26330","24710"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","EO","40","[c]","29540","26880"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","G7","15","[c]","63730","60000"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","HEO","15","[c]","34980","34400"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","Unknown","20","[c]","23580","23640"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","AO","10","[c]","21950","22220"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","EO","10","[c]","26730","27080"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Devon","AA","20","[c]","24850","27500"
"New entrant CS","2023","50-59","South West (England)","Devon","AO","55","[c]","24160","22220"
"New entrant CS","2023","50-59","South West (England)","Devon","EO","20","[c]","27340","27080"
"New entrant CS","2023","50-59","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Devon","G7","15","[c]","49590","49150"
"New entrant CS","2023","50-59","South West (England)","Devon","HEO","15","[c]","33770","33830"
"New entrant CS","2023","50-59","South West (England)","Devon","SEO","15","[c]","37990","37420"
"New entrant CS","2023","50-59","South West (England)","Devon","Unknown","25","[c]","30330","23640"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","AA","25","[c]","22800","23230"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","AO","35","[c]","23460","22220"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","EO","15","[c]","27930","27140"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","HEO","10","[c]","35470","34380"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","SEO","10","[c]","41870","40000"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
