"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
