"Status","Year","Ethnicity","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","AO","270","[c]","21860","21690"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","EO","115","[c]","28070","28120"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","HEO","40","[c]","35920","34170"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","AO","55","[c]","22480","22500"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","EO","30","[c]","27490","27760"
"New entrant CS","2023","Asian","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","AO","145","[c]","22290","21780"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","AA","55","[c]","23920","23230"
"New entrant CS","2023","Asian","HM Prison and Probation Service","AO","170","[c]","29840","28880"
"New entrant CS","2023","Asian","HM Prison and Probation Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","Unknown","200","[c]","22930","23640"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","AO","455","[c]","23300","22520"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","EO","70","[c]","28320","27650"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","HEO","60","[c]","36530","35840"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","SEO","40","[c]","43620","44660"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","AO","105","[c]","24140","22400"
"New entrant CS","2023","Asian","Home Office","EO","105","[c]","27820","29750"
"New entrant CS","2023","Asian","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","G7","10","[c]","[c]","[c]"
