"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Transport","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Work and Pensions","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department for Work and Pensions","Outside London","300","[c]","26840","27570"
"Leaver CS","2023","60-64","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Revenue and Customs","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Home Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Defence","Outside London","85","[c]","35510","33300"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Justice","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Justice","Outside London","145","[c]","29360","21780"
"Leaver CS","2023","60-64","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Government","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Attorney General's Departments","Outside London","35","[c]","43970","53750"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","42330","42680"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","65","[c]","32870","30320"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport","Outside London","75","[c]","35360","27450"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions","London","70","[c]","38520","32520"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions","Outside London","930","[c]","28490","27570"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care","Outside London","45","[c]","48700","37420"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","Outside London","55","[c]","36580","34350"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs","London","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs","Outside London","440","[c]","37570","34000"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","London","100","[c]","43100","31950"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Outside London","115","[c]","28240","26750"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence","London","45","[c]","43300","39900"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence","Outside London","470","[c]","37620","33620"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice","London","65","[c]","44470","37530"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice","Outside London","445","[c]","29330","21780"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
