"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","40","40","58800","52750"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Other","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Policy","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Digital, Data and Technology","30","30","44190","42910"
"In post","2023","Black","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Legal","15","15","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Operational Delivery","25","25","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Policy","10","10","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Project Delivery","10","10","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Operational Delivery","20","20","[c]","[c]"
"In post","2023","Black","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scottish Government","Unknown","80","75","39310","33520"
"In post","2023","Black","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","The National Archives","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","Black","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Finance","10","10","[c]","[c]"
"In post","2023","Black","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Legal","5","5","[c]","[c]"
"In post","2023","Black","UK Export Finance","Operational Delivery","20","20","[c]","[c]"
"In post","2023","Black","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Digital, Data and Technology","30","30","36120","35870"
"In post","2023","Black","UK Statistics Authority","Economics","10","10","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Operational Delivery","55","45","27780","24970"
"In post","2023","Black","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Project Delivery","5","5","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Social Research","15","15","[c]","[c]"
"In post","2023","Black","UK Statistics Authority","Statistics","5","5","[c]","[c]"
"In post","2023","Black","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
