"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","London","15","[c]","54490","57430"
"Leaver Dept.","2023","Communications","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","London","10","[c]","46310","43650"
"Leaver Dept.","2023","Communications","Ministry of Justice","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","London","London","10","[c]","47760","40000"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","London","London","10","[c]","35690","36170"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","East Midlands (England)","Outside London","10","[c]","27900","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","London","30","[c]","30810","32520"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","North East (England)","Outside London","15","[c]","29070","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","North West (England)","Outside London","20","[c]","27900","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Scotland","Outside London","25","[c]","25880","27570"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","South East (England)","Outside London","15","[c]","29230","31280"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","West Midlands (England)","Outside London","15","[c]","30500","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","Outside London","15","[c]","33140","34170"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","North East (England)","Outside London","10","[c]","24540","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","North West (England)","Outside London","15","[c]","23230","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","West Midlands (England)","Outside London","15","[c]","23630","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","Outside London","15","[c]","23250","21690"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","London","75","[c]","44860","35650"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Outside London","10","[c]","34230","32250"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Outside London","15","[c]","47640","51290"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","North West (England)","Outside London","[c]","[c]","[c]","[c]"
