"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
