"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","G6/G7","15","15","61520","58550"
"In post","2023","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","SEO/HEO","10","10","37950","38470"
"In post","2023","Digital, Data & Technology","Wales","AA/AO","70","65","22850","22500"
"In post","2023","Digital, Data & Technology","Wales","EO","380","360","27820","27260"
"In post","2023","Digital, Data & Technology","Wales","G6/G7","575","565","59900","57970"
"In post","2023","Digital, Data & Technology","Wales","SCS level","15","15","92420","82310"
"In post","2023","Digital, Data & Technology","Wales","SEO/HEO","1285","1255","39660","39200"
"In post","2023","Digital, Data & Technology","West Midlands (England)","AA/AO","70","65","22410","22220"
"In post","2023","Digital, Data & Technology","West Midlands (England)","EO","305","295","27790","27650"
"In post","2023","Digital, Data & Technology","West Midlands (England)","G6/G7","495","490","57880","57440"
"In post","2023","Digital, Data & Technology","West Midlands (England)","SCS level","30","30","87410","79380"
"In post","2023","Digital, Data & Technology","West Midlands (England)","SEO/HEO","1030","1010","38220","37590"
"In post","2023","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","35","35","22410","22280"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","285","270","27880","28120"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","705","695","58090","56100"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","25","25","90480","89100"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","895","865","37540","37680"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Midlands (England)","AA/AO","35","30","22180","22220"
"In post","2023","Finance","East Midlands (England)","EO","85","80","27690","27890"
"In post","2023","Finance","East Midlands (England)","G6/G7","55","55","58320","57880"
"In post","2023","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Midlands (England)","SEO/HEO","155","150","37180","35000"
"In post","2023","Finance","East of England","AA/AO","40","35","22370","22220"
"In post","2023","Finance","East of England","EO","65","65","28040","27470"
"In post","2023","Finance","East of England","G6/G7","60","60","58480","59180"
"In post","2023","Finance","East of England","SCS level","10","10","[c]","[c]"
"In post","2023","Finance","East of England","SEO/HEO","140","135","38430","37850"
"In post","2023","Finance","London","AA/AO","120","110","26240","26810"
"In post","2023","Finance","London","EO","375","360","30900","31020"
"In post","2023","Finance","London","G6/G7","1115","1090","63860","62310"
"In post","2023","Finance","London","SCS level","185","180","92150","84200"
"In post","2023","Finance","London","SEO/HEO","1360","1330","41250","41230"
"In post","2023","Finance","North East (England)","AA/AO","110","90","22420","22520"
"In post","2023","Finance","North East (England)","EO","105","100","27970","28120"
"In post","2023","Finance","North East (England)","G6/G7","220","215","58320","56870"
"In post","2023","Finance","North East (England)","SCS level","15","10","84720","79270"
"In post","2023","Finance","North East (England)","SEO/HEO","450","430","37320","36990"
"In post","2023","Finance","North West (England)","AA/AO","205","170","21920","21690"
"In post","2023","Finance","North West (England)","EO","220","210","27590","28120"
"In post","2023","Finance","North West (England)","G6/G7","320","305","57680","56180"
"In post","2023","Finance","North West (England)","SCS level","15","15","84420","77160"
"In post","2023","Finance","North West (England)","SEO/HEO","780","750","37080","37590"
"In post","2023","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","10","10","28570","28490"
"In post","2023","Finance","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SEO/HEO","25","25","40160","38640"
"In post","2023","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","EO","15","15","40400","36850"
"In post","2023","Finance","Overseas","G6/G7","15","15","63910","60720"
"In post","2023","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO/HEO","15","15","49150","45780"
"In post","2023","Finance","Scotland","AA/AO","560","465","22920","22520"
"In post","2023","Finance","Scotland","EO","215","200","28300","27890"
"In post","2023","Finance","Scotland","G6/G7","115","110","57740","56870"
"In post","2023","Finance","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","SEO/HEO","270","255","38730","38170"
"In post","2023","Finance","South East (England)","AA/AO","250","230","23890","22520"
"In post","2023","Finance","South East (England)","EO","290","275","28120","28050"
"In post","2023","Finance","South East (England)","G6/G7","170","170","58530","57970"
"In post","2023","Finance","South East (England)","SCS level","20","20","90080","87120"
"In post","2023","Finance","South East (England)","SEO/HEO","520","500","38890","36990"
"In post","2023","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","AA/AO","150","145","21990","21780"
"In post","2023","Finance","South West (England)","EO","205","190","26900","27140"
"In post","2023","Finance","South West (England)","G6/G7","295","285","59440","58110"
"In post","2023","Finance","South West (England)","SCS level","30","30","101560","90500"
"In post","2023","Finance","South West (England)","SEO/HEO","685","655","38900","37710"
"In post","2023","Finance","South West (England)","Unknown","60","55","54220","49410"
"In post","2023","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AA/AO","85","75","21920","21960"
"In post","2023","Finance","Wales","EO","85","80","27490","27260"
"In post","2023","Finance","Wales","G6/G7","90","90","57570","55610"
"In post","2023","Finance","Wales","SCS level","10","10","[c]","[c]"
"In post","2023","Finance","Wales","SEO/HEO","215","205","37910","37800"
"In post","2023","Finance","West Midlands (England)","AA/AO","40","35","22190","22220"
"In post","2023","Finance","West Midlands (England)","EO","115","110","26920","26940"
"In post","2023","Finance","West Midlands (England)","G6/G7","125","120","58240","56340"
"In post","2023","Finance","West Midlands (England)","SCS level","15","15","92760","82530"
"In post","2023","Finance","West Midlands (England)","SEO/HEO","305","295","37930","37680"
"In post","2023","Finance","Yorkshire and The Humber","AA/AO","350","290","22410","22520"
"In post","2023","Finance","Yorkshire and The Humber","EO","235","220","27560","28120"
"In post","2023","Finance","Yorkshire and The Humber","G6/G7","345","335","56910","53810"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","35","30","85650","77910"
"In post","2023","Finance","Yorkshire and The Humber","SEO/HEO","630","595","36750","37680"
"In post","2023","Grants Management","East Midlands (England)","AA/AO","40","40","22150","22150"
"In post","2023","Grants Management","East Midlands (England)","EO","25","25","26080","25920"
"In post","2023","Grants Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO/HEO","20","15","33880","32470"
"In post","2023","Grants Management","East of England","AA/AO","25","25","22150","22150"
"In post","2023","Grants Management","East of England","EO","20","15","26440","26850"
"In post","2023","Grants Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Grants Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","G6/G7","30","30","59870","59290"
"In post","2023","Grants Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","SEO/HEO","25","25","40680","43000"
"In post","2023","Grants Management","North East (England)","AA/AO","275","250","22140","22150"
"In post","2023","Grants Management","North East (England)","EO","115","110","26020","25920"
"In post","2023","Grants Management","North East (England)","G6/G7","10","10","53250","49690"
"In post","2023","Grants Management","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SEO/HEO","65","65","32990","31040"
"In post","2023","Grants Management","North West (England)","AA/AO","630","560","22110","22150"
"In post","2023","Grants Management","North West (England)","EO","220","200","26070","25920"
"In post","2023","Grants Management","North West (England)","G6/G7","25","25","52370","49970"
"In post","2023","Grants Management","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SEO/HEO","115","105","32770","30840"
"In post","2023","Grants Management","South East (England)","AA/AO","90","85","22150","22150"
"In post","2023","Grants Management","South East (England)","EO","40","40","25820","25920"
"In post","2023","Grants Management","South East (England)","G6/G7","10","10","55360","52280"
"In post","2023","Grants Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SEO/HEO","50","50","34110","32250"
"In post","2023","Grants Management","South West (England)","AA/AO","130","120","22150","22150"
"In post","2023","Grants Management","South West (England)","EO","90","80","26300","26120"
"In post","2023","Grants Management","South West (England)","G6/G7","10","10","53940","50710"
"In post","2023","Grants Management","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SEO/HEO","55","55","33480","31740"
"In post","2023","Grants Management","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","AA/AO","95","90","22130","22150"
"In post","2023","Grants Management","West Midlands (England)","EO","55","50","26080","25920"
"In post","2023","Grants Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","SEO/HEO","30","25","32580","30640"
"In post","2023","Grants Management","Yorkshire and The Humber","AA/AO","135","125","22120","22150"
"In post","2023","Grants Management","Yorkshire and The Humber","EO","80","80","26090","25920"
"In post","2023","Grants Management","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Grants Management","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Yorkshire and The Humber","SEO/HEO","60","60","33870","31170"
"In post","2023","Human Resources","East Midlands (England)","AA/AO","60","60","22080","22220"
"In post","2023","Human Resources","East Midlands (England)","EO","170","160","27980","28080"
"In post","2023","Human Resources","East Midlands (England)","G6/G7","95","90","60000","57970"
"In post","2023","Human Resources","East Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Human Resources","East Midlands (England)","SEO/HEO","360","345","37690","35000"
"In post","2023","Human Resources","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","East of England","AA/AO","65","60","22440","22220"
"In post","2023","Human Resources","East of England","EO","155","150","28600","28120"
"In post","2023","Human Resources","East of England","G6/G7","60","60","57190","55210"
"In post","2023","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","East of England","SEO/HEO","225","220","37400","35700"
