"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Eastern Scotland","Angus and Dundee City","Outside London","30","[c]","24350","21690"
"Leaver Dept.","2023","40-49","Eastern Scotland","City of Edinburgh","Outside London","55","[c]","43690","38320"
"Leaver Dept.","2023","40-49","Eastern Scotland","Clackmannanshire and Fife","Outside London","10","[c]","25280","24820"
"Leaver Dept.","2023","40-49","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Eastern Scotland","Falkirk","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","[c]","44240","41800"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","70","[c]","41940","39470"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","20","[c]","41510","43710"
"Leaver Dept.","2023","40-49","Greater Manchester","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester","Greater Manchester South East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester","Greater Manchester South West","Outside London","75","[c]","32730","28120"
"Leaver Dept.","2023","40-49","Greater Manchester","Manchester","Outside London","65","[c]","42780","37590"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","Central Hampshire","Outside London","15","[c]","49390","49260"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","Portsmouth","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","South Hampshire","Outside London","20","[c]","34620","35060"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - East","Hackney and Newham","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - East","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - East","Lambeth","London","30","[c]","50490","42070"
"Leaver Dept.","2023","40-49","Inner London - East","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - East","Tower Hamlets","London","45","[c]","52160","43900"
"Leaver Dept.","2023","40-49","Inner London - West","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - West","Wandsworth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - West","Westminster","London","700","[c]","58300","56430"
"Leaver Dept.","2023","40-49","Kent","East Kent","Outside London","15","[c]","28790","27650"
"Leaver Dept.","2023","40-49","Kent","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Blackburn with Darwen","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Blackpool","Outside London","20","[c]","37660","38090"
"Leaver Dept.","2023","40-49","Lancashire","Chorley and West Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Mid Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lincolnshire","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Merseyside","Liverpool","Outside London","60","[c]","33620","29160"
"Leaver Dept.","2023","40-49","Merseyside","Sefton","Outside London","30","[c]","32410","29250"
"Leaver Dept.","2023","40-49","Merseyside","Wirral","Outside London","20","[c]","25430","27570"
"Leaver Dept.","2023","40-49","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Yorkshire","North Yorkshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Yorkshire","York","Outside London","25","[c]","42210","40580"
"Leaver Dept.","2023","40-49","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northumberland, and Tyne and Wear","Sunderland","Outside London","25","[c]","30720","28120"
"Leaver Dept.","2023","40-49","Northumberland, and Tyne and Wear","Tyneside","Outside London","135","[c]","32290","30720"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","Croydon","London","45","[c]","48760","43060"
"Leaver Dept.","2023","40-49","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Barnet","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Harrow and Hillingdon","London","20","[c]","35010","31630"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","[c]","36920","36180"
"Leaver Dept.","2023","40-49","Overseas","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Staffordshire CC","Outside London","25","[c]","32730","27570"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","20","[c]","26290","23340"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Yorkshire","Sheffield","Outside London","50","[c]","43480","38470"
"Leaver Dept.","2023","40-49","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","South Lanarkshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","East Sussex CC","Outside London","15","[c]","36290","28120"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Darlington","Outside London","15","[c]","42110","37880"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Durham","Outside London","35","[c]","29840","22520"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","20","[c]","32460","28120"
"Leaver Dept.","2023","40-49","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Central Scotland","Glasgow City","Outside London","85","[c]","33450","28610"
"Leaver Dept.","2023","40-49","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Central Scotland","North Lanarkshire","Outside London","10","[c]","26690","27570"
"Leaver Dept.","2023","40-49","West Midlands","Birmingham","Outside London","95","[c]","35550","31660"
"Leaver Dept.","2023","40-49","West Midlands","Coventry","Outside London","30","[c]","49300","40250"
"Leaver Dept.","2023","40-49","West Midlands","Dudley","Outside London","10","[c]","25790","27570"
"Leaver Dept.","2023","40-49","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands","Solihull","Outside London","10","[c]","29740","28120"
"Leaver Dept.","2023","40-49","West Midlands","Walsall","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands","Wolverhampton","Outside London","10","[c]","33850","30190"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Central Valleys","Outside London","15","[c]","32990","28120"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Swansea","Outside London","65","[c]","33710","31510"
"Leaver Dept.","2023","40-49","West Yorkshire","Bradford","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","Leeds","Outside London","110","[c]","37290","34170"
"Leaver Dept.","2023","40-49","West Yorkshire","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","East Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Derby","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
