"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Operational Delivery","AA/AO","2945","[c]","24230","22520"
"New entrant CS","2023","40-49","Operational Delivery","EO","980","[c]","27270","26590"
"New entrant CS","2023","40-49","Operational Delivery","G6/G7","120","[c]","58680","55910"
"New entrant CS","2023","40-49","Operational Delivery","SCS level","15","[c]","91200","92000"
"New entrant CS","2023","40-49","Operational Delivery","SEO/HEO","405","[c]","37110","36000"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","595","[c]","24030","23640"
"New entrant CS","2023","40-49","Operational Research","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","40-49","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","AA/AO","135","[c]","21490","21690"
"New entrant CS","2023","40-49","Other","EO","20","[c]","27460","27140"
"New entrant CS","2023","40-49","Other","G6/G7","25","[c]","56150","53500"
"New entrant CS","2023","40-49","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SEO/HEO","65","[c]","37100","37110"
"New entrant CS","2023","40-49","Other","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G6/G7","30","[c]","46560","43740"
"New entrant CS","2023","40-49","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","EO","20","[c]","26510","26000"
"New entrant CS","2023","40-49","Policy","G6/G7","70","[c]","57570","55780"
"New entrant CS","2023","40-49","Policy","SCS level","15","[c]","116440","95000"
"New entrant CS","2023","40-49","Policy","SEO/HEO","90","[c]","36880","37300"
"New entrant CS","2023","40-49","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","EO","25","[c]","27250","26780"
"New entrant CS","2023","40-49","Project Delivery","G6/G7","90","[c]","55720","54400"
"New entrant CS","2023","40-49","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","SEO/HEO","150","[c]","37530","37690"
"New entrant CS","2023","40-49","Project Delivery","Unknown","15","[c]","46900","41000"
"New entrant CS","2023","40-49","Property","AA/AO","20","[c]","22180","22520"
"New entrant CS","2023","40-49","Property","EO","15","[c]","27680","27080"
"New entrant CS","2023","40-49","Property","G6/G7","25","[c]","56540","55720"
"New entrant CS","2023","40-49","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SEO/HEO","80","[c]","37570","37520"
"New entrant CS","2023","40-49","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","EO","10","[c]","29010","28480"
"New entrant CS","2023","40-49","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AA/AO","15","[c]","22770","22180"
"New entrant CS","2023","40-49","Science and Engineering","EO","20","[c]","27480","27030"
"New entrant CS","2023","40-49","Science and Engineering","G6/G7","30","[c]","56700","54300"
"New entrant CS","2023","40-49","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","SEO/HEO","135","[c]","38950","39890"
"New entrant CS","2023","40-49","Science and Engineering","Unknown","10","[c]","45750","45000"
"New entrant CS","2023","40-49","Security","AA/AO","105","[c]","28880","27500"
"New entrant CS","2023","40-49","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SEO/HEO","30","[c]","38700","38470"
"New entrant CS","2023","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SEO/HEO","20","[c]","37970","37760"
"New entrant CS","2023","40-49","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SEO/HEO","15","[c]","36020","35290"
"New entrant CS","2023","40-49","Tax","EO","15","[c]","28880","27650"
"New entrant CS","2023","40-49","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","SEO/HEO","20","[c]","35180","34400"
"New entrant CS","2023","40-49","Unknown","AA/AO","240","[c]","22900","22180"
"New entrant CS","2023","40-49","Unknown","EO","230","[c]","29060","29100"
"New entrant CS","2023","40-49","Unknown","G6/G7","135","[c]","61430","58850"
"New entrant CS","2023","40-49","Unknown","SCS level","25","[c]","94420","86590"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","275","[c]","39060","37830"
"New entrant CS","2023","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","EO","10","[c]","27020","27080"
"New entrant CS","2023","50-59","Commercial","G6/G7","20","[c]","66980","69830"
"New entrant CS","2023","50-59","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","SEO/HEO","30","[c]","37990","39040"
"New entrant CS","2023","50-59","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","G6/G7","10","[c]","59710","57650"
"New entrant CS","2023","50-59","Communications","SEO/HEO","25","[c]","37730","40730"
"New entrant CS","2023","50-59","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","AA/AO","35","[c]","23180","21690"
"New entrant CS","2023","50-59","Counter Fraud","EO","20","[c]","28000","27220"
"New entrant CS","2023","50-59","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","SEO/HEO","25","[c]","36260","34700"
"New entrant CS","2023","50-59","Digital, Data and Technology","AA/AO","10","[c]","22410","22220"
"New entrant CS","2023","50-59","Digital, Data and Technology","EO","35","[c]","29520","28100"
"New entrant CS","2023","50-59","Digital, Data and Technology","G6/G7","120","[c]","59080","57500"
"New entrant CS","2023","50-59","Digital, Data and Technology","SCS level","15","[c]","108670","100060"
"New entrant CS","2023","50-59","Digital, Data and Technology","SEO/HEO","130","[c]","38270","37690"
"New entrant CS","2023","50-59","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA/AO","20","[c]","22500","22310"
"New entrant CS","2023","50-59","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6/G7","20","[c]","55350","54820"
"New entrant CS","2023","50-59","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO/HEO","40","[c]","40730","41630"
"New entrant CS","2023","50-59","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA/AO","30","[c]","22140","22220"
"New entrant CS","2023","50-59","Human Resources","EO","60","[c]","27880","27140"
"New entrant CS","2023","50-59","Human Resources","G6/G7","30","[c]","56560","55780"
"New entrant CS","2023","50-59","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO/HEO","65","[c]","38690","37610"
"New entrant CS","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","G6/G7","45","[c]","75760","77470"
"New entrant CS","2023","50-59","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","SEO/HEO","50","[c]","46950","47750"
"New entrant CS","2023","50-59","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","EO","10","[c]","26940","26510"
"New entrant CS","2023","50-59","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO/HEO","10","[c]","41350","39200"
"New entrant CS","2023","50-59","International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","G6/G7","45","[c]","57810","55680"
"New entrant CS","2023","50-59","International Trade","SEO/HEO","75","[c]","42070","42480"
"New entrant CS","2023","50-59","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","SEO/HEO","10","[c]","35680","35560"
"New entrant CS","2023","50-59","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6/G7","50","[c]","55930","54100"
"New entrant CS","2023","50-59","Legal","SEO/HEO","15","[c]","38520","38760"
"New entrant CS","2023","50-59","Medicine","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","G6/G7","15","[c]","75960","82240"
"New entrant CS","2023","50-59","Medicine","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","SEO/HEO","20","[c]","40290","40590"
"New entrant CS","2023","50-59","Operational Delivery","AA/AO","2505","[c]","23270","22400"
"New entrant CS","2023","50-59","Operational Delivery","EO","960","[c]","28380","26900"
"New entrant CS","2023","50-59","Operational Delivery","G6/G7","75","[c]","60540","59340"
"New entrant CS","2023","50-59","Operational Delivery","SCS level","10","[c]","122390","115000"
"New entrant CS","2023","50-59","Operational Delivery","SEO/HEO","285","[c]","37200","36000"
"New entrant CS","2023","50-59","Operational Delivery","Unknown","480","[c]","23820","23640"
"New entrant CS","2023","50-59","Operational Research","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","50-59","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other","AA/AO","160","[c]","21620","21690"
"New entrant CS","2023","50-59","Other","EO","20","[c]","28050","27140"
"New entrant CS","2023","50-59","Other","G6/G7","20","[c]","57880","53000"
"New entrant CS","2023","50-59","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other","SEO/HEO","30","[c]","38510","39500"
"New entrant CS","2023","50-59","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Planning Inspectors","G6/G7","20","[c]","54990","60050"
"New entrant CS","2023","50-59","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Policy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Policy","EO","10","[c]","27830","27710"
"New entrant CS","2023","50-59","Policy","G6/G7","35","[c]","55760","54330"
"New entrant CS","2023","50-59","Policy","SCS level","15","[c]","100600","83000"
"New entrant CS","2023","50-59","Policy","SEO/HEO","55","[c]","36940","37300"
"New entrant CS","2023","50-59","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","EO","15","[c]","27870","26520"
"New entrant CS","2023","50-59","Project Delivery","G6/G7","50","[c]","56580","54440"
"New entrant CS","2023","50-59","Project Delivery","SCS level","10","[c]","99100","1e+05"
"New entrant CS","2023","50-59","Project Delivery","SEO/HEO","90","[c]","37820","38640"
"New entrant CS","2023","50-59","Project Delivery","Unknown","10","[c]","42810","41000"
"New entrant CS","2023","50-59","Property","AA/AO","20","[c]","21130","22340"
"New entrant CS","2023","50-59","Property","EO","20","[c]","27000","27080"
"New entrant CS","2023","50-59","Property","G6/G7","20","[c]","61260","59000"
"New entrant CS","2023","50-59","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","SEO/HEO","60","[c]","37910","37680"
"New entrant CS","2023","50-59","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Science and Engineering","AA/AO","15","[c]","21930","21580"
"New entrant CS","2023","50-59","Science and Engineering","EO","10","[c]","27180","27280"
"New entrant CS","2023","50-59","Science and Engineering","G6/G7","25","[c]","55080","53960"
"New entrant CS","2023","50-59","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Science and Engineering","SEO/HEO","100","[c]","40030","40450"
"New entrant CS","2023","50-59","Science and Engineering","Unknown","15","[c]","60200","49750"
"New entrant CS","2023","50-59","Security","AA/AO","125","[c]","28710","27500"
"New entrant CS","2023","50-59","Security","EO","25","[c]","27900","27080"
"New entrant CS","2023","50-59","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","SEO/HEO","25","[c]","41800","38470"
"New entrant CS","2023","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA/AO","230","[c]","23090","22180"
"New entrant CS","2023","50-59","Unknown","EO","200","[c]","28970","29100"
"New entrant CS","2023","50-59","Unknown","G6/G7","80","[c]","64110","63850"
"New entrant CS","2023","50-59","Unknown","SCS level","20","[c]","109300","97850"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","165","[c]","38550","37830"
"New entrant CS","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","G6/G7","[c]","[c]","[c]","[c]"
