"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Scottish Prison Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Public Pensions Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Public Pensions Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Public Pensions Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Public Pensions Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Security Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Security Scotland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Security Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Security Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Standards and Testing Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Standards and Testing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Student Awards Agency for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Student Awards Agency for Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Student Awards Agency for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Submarine Delivery Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Teaching Regulation Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Teaching Regulation Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Teaching Regulation Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The Insolvency Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Transport Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Transport Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Transport Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Debt Management Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Health Security Agency","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Hydrographic Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Hydrographic Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Hydrographic Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","SEO/HEO","30","[c]","33420","31550"
"New entrant CS","2023","Asian","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Valuation Office Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Vehicle Certification Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Vehicle Certification Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinary Medicines Directorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinary Medicines Directorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinary Medicines Directorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Revenue Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Accountant in Bankruptcy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Accountant in Bankruptcy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Accountant in Bankruptcy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Active Travel England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Active Travel England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Active Travel England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Active Travel England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
