"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","South East (England)","East Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","East Surrey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","East Sussex CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","East Sussex CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Kent Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Kent Thames Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Medway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Medway","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Mid Kent","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Milton Keynes","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Milton Keynes","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","North Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","North Hampshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Oxfordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Oxfordshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Portsmouth","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Portsmouth","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","South Hampshire","Female","50","[c]","29270","23880"
"Leaver CS","2023","60-64","South East (England)","South Hampshire","Male","60","[c]","29990","21520"
"Leaver CS","2023","60-64","South East (England)","Southampton","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Southampton","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Surrey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Sussex (North East)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Sussex (North East)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Sussex (South West)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","40","[c]","35340","33540"
"Leaver CS","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","90","[c]","56280","46360"
"Leaver CS","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Bristol, City of","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Bristol, City of","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Devon CC","Female","35","[c]","30840","22220"
"Leaver CS","2023","60-64","South West (England)","Devon CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Dorset","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Dorset","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Gloucestershire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Plymouth","Male","35","[c]","39830","40880"
"Leaver CS","2023","60-64","South West (England)","Somerset CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Somerset CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Wiltshire","Female","35","[c]","40150","34300"
"Leaver CS","2023","60-64","South West (England)","Wiltshire","Male","55","[c]","44350","42810"
"Leaver CS","2023","60-64","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Male","40","[c]","46110","39110"
"Leaver CS","2023","60-64","Wales","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Female","60","[c]","38310","28470"
"Leaver CS","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Central Valleys","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Conwy and Denbighshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Flintshire and Wrexham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Gwent Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Gwynedd","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Monmouthshire and Newport","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Monmouthshire and Newport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Powys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","South West Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Swansea","Female","50","[c]","28000","22500"
"Leaver CS","2023","60-64","Wales","Swansea","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Birmingham","Female","70","[c]","32840","28120"
"Leaver CS","2023","60-64","West Midlands (England)","Birmingham","Male","45","[c]","33950","27840"
"Leaver CS","2023","60-64","West Midlands (England)","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Shropshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Staffordshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Staffordshire CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Stoke-on-Trent","Female","30","[c]","23740","21500"
"Leaver CS","2023","60-64","West Midlands (England)","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Telford and Wrekin","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Telford and Wrekin","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Walsall","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Warwickshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Worcestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Worcestershire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Bradford","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Leeds","Female","75","[c]","37130","34170"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Leeds","Male","55","[c]","43930","37810"
"Leaver CS","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Sheffield","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Sheffield","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Wakefield","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Lincolnshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Lincolnshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Nottingham","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Nottingham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","South and West Derbyshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","South and West Derbyshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","West Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Cambridgeshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Cambridgeshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Hertfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Hertfordshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","North and West Norfolk","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","North and West Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Norwich and East Norfolk","Female","15","[c]","[c]","[c]"
