"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Peterborough","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Peterborough","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Shropshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Somerset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West Wales","AA/AO","AO","20","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","AA/AO","AO","15","[c]","22000","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","AA/AO","AO","15","[c]","22100","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","EO","EO","15","[c]","25920","25970"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","SEO/HEO","HEO","10","[c]","30580","30350"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Swansea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Torbay","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","AA/AO","AO","60","[c]","22050","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","EO","EO","25","[c]","25420","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","G6/G7","G7","15","[c]","50150","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","HEO","15","[c]","30610","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","SEO","15","[c]","37390","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","SEO/HEO","HEO","10","[c]","30580","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Warrington","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Cumbria","AA/AO","AO","85","[c]","21820","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Cumbria","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","AA/AO","AO","60","[c]","25240","25340"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","EO","EO","25","[c]","29020","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","SEO/HEO","HEO","15","[c]","33860","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","SEO/HEO","SEO","15","[c]","40560","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","EO","EO","95","[c]","28100","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","G6/G7","G6","15","[c]","67080","65900"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","G6/G7","G7","80","[c]","54910","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","SEO/HEO","HEO","130","[c]","33520","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Westminster","SEO/HEO","SEO","75","[c]","40840","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","AA/AO","AO","40","[c]","22070","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","AA/AO","AO","85","[c]","22770","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","EO","EO","15","[c]","25440","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","G6/G7","G7","25","[c]","50120","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","SEO/HEO","HEO","40","[c]","30510","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","SEO/HEO","SEO","15","[c]","37910","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Birmingham","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Birmingham","G6/G7","G7","10","[c]","49800","48110"
"New entrant CS","2023","Department for International Trade","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Birmingham","SEO/HEO","SEO","35","[c]","38490","38200"
"New entrant CS","2023","Department for International Trade","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Bristol, City of","SEO/HEO","HEO","10","[c]","31720","31800"
"New entrant CS","2023","Department for International Trade","Bristol, City of","SEO/HEO","SEO","25","[c]","42020","42480"
"New entrant CS","2023","Department for International Trade","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
