"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","London","Tower Hamlets","20","[c]","45220","37510"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","Scotland","Glasgow City","15","[c]","38270","34030"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","15","[c]","58990","49440"
"Leaver CS","2023","No function","Office of Rail and Road","London","Tower Hamlets","15","[c]","52030","54890"
"Leaver CS","2023","No function","Office of Rail and Road","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Scotland","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","Aberdeen City and Aberdeenshire","30","[c]","26180","24490"
"Leaver CS","2023","No function","Scottish Government","Scotland","Angus and Dundee City","20","[c]","25000","24490"
"Leaver CS","2023","No function","Scottish Government","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","City of Edinburgh","130","[c]","33400","31970"
"Leaver CS","2023","No function","Scottish Government","Scotland","Clackmannanshire and Fife","40","[c]","28910","28490"
"Leaver CS","2023","No function","Scottish Government","Scotland","Dumfries and Galloway","15","[c]","32220","34070"
"Leaver CS","2023","No function","Scottish Government","Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","31060","31290"
"Leaver CS","2023","No function","Scottish Government","Scotland","Falkirk","60","[c]","32550","31540"
"Leaver CS","2023","No function","Scottish Government","Scotland","Glasgow City","105","[c]","32420","31290"
"Leaver CS","2023","No function","Scottish Government","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","30670","28490"
"Leaver CS","2023","No function","Scottish Government","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","27500","24600"
"Leaver CS","2023","No function","Scottish Government","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","North Lanarkshire","35","[c]","32090","31970"
"Leaver CS","2023","No function","Scottish Government","Scotland","Perth and Kinross, and Stirling","55","[c]","32300","31630"
"Leaver CS","2023","No function","Scottish Government","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Scotland","South Lanarkshire","20","[c]","26830","25060"
"Leaver CS","2023","No function","Scottish Government","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","London","Hounslow and Richmond upon Thames","50","[c]","30460","29840"
"Leaver CS","2023","No function","UK Statistics Authority","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","South East (England)","South Hampshire","325","[c]","23580","21200"
"Leaver CS","2023","No function","UK Statistics Authority","Wales","Monmouthshire and Newport","70","[c]","30410","21200"
"Leaver CS","2023","No function","Water Services Regulation Authority","West Midlands (England)","Birmingham","10","[c]","48140","46190"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","London","Tower Hamlets","15","[c]","56890","60720"
"Leaver CS","2023","Project Delivery","Cabinet Office","London","Westminster","15","[c]","37790","32960"
"Leaver CS","2023","Project Delivery","Cabinet Office","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","London","Westminster","[c]","[c]","[c]","[c]"
