"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","G7","60","[c]","75920","77470"
"Leaver CS","2023","White","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","SEO","40","[c]","51240","52750"
"Leaver CS","2023","White","No function","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","EO","65","[c]","28310","27650"
"Leaver CS","2023","White","No function","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","HEO","30","[c]","36660","36520"
"Leaver CS","2023","White","No function","Intelligence Analysis","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","SEO","50","[c]","43660","44480"
"Leaver CS","2023","White","No function","Medicine","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","EO","35","[c]","33820","32930"
"Leaver CS","2023","White","No function","Medicine","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","HEO","75","[c]","38910","40590"
"Leaver CS","2023","White","No function","Medicine","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Delivery","AA","1070","[c]","19960","19930"
"Leaver CS","2023","White","No function","Operational Delivery","AO","6705","[c]","22080","21690"
"Leaver CS","2023","White","No function","Operational Delivery","EO","4355","[c]","28300","27960"
"Leaver CS","2023","White","No function","Operational Delivery","G6","115","[c]","68390","66860"
"Leaver CS","2023","White","No function","Operational Delivery","G7","290","[c]","55100","53580"
"Leaver CS","2023","White","No function","Operational Delivery","HEO","930","[c]","34460","33990"
"Leaver CS","2023","White","No function","Operational Delivery","SCS level","75","[c]","98000","96040"
"Leaver CS","2023","White","No function","Operational Delivery","SEO","540","[c]","42070","41090"
"Leaver CS","2023","White","No function","Operational Delivery","Unknown","1030","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","AA","95","[c]","19810","19770"
"Leaver CS","2023","White","No function","Other","AO","105","[c]","22270","21830"
"Leaver CS","2023","White","No function","Other","EO","55","[c]","28120","27470"
"Leaver CS","2023","White","No function","Other","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","HEO","55","[c]","34190","34070"
"Leaver CS","2023","White","No function","Other","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Policy","AO","50","[c]","23140","22750"
"Leaver CS","2023","White","No function","Policy","EO","80","[c]","28450","27850"
"Leaver CS","2023","White","No function","Policy","G6","120","[c]","66710","65740"
"Leaver CS","2023","White","No function","Policy","G7","285","[c]","54760","53600"
"Leaver CS","2023","White","No function","Policy","HEO","235","[c]","34100","33630"
"Leaver CS","2023","White","No function","Policy","SCS level","75","[c]","90690","80110"
"Leaver CS","2023","White","No function","Policy","SEO","190","[c]","41280","40800"
"Leaver CS","2023","White","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Science and Engineering","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Science and Engineering","AO","95","[c]","22750","22220"
"Leaver CS","2023","White","No function","Science and Engineering","EO","95","[c]","27160","26860"
"Leaver CS","2023","White","No function","Science and Engineering","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Science and Engineering","G7","70","[c]","56280","56010"
"Leaver CS","2023","White","No function","Science and Engineering","HEO","245","[c]","33430","33300"
"Leaver CS","2023","White","No function","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Science and Engineering","SEO","200","[c]","42800","42420"
"Leaver CS","2023","White","No function","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","AO","100","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","EO","135","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","G7","55","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","HEO","120","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","SEO","45","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","AO","115","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","EO","110","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","G6","35","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","G7","70","[c]","56340","56240"
"Leaver CS","2023","White","No function","Unknown","HEO","110","[c]","35610","35530"
"Leaver CS","2023","White","No function","Unknown","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","SEO","95","[c]","42530","43260"
"Leaver CS","2023","White","No function","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Veterinarian","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Inspector of Education and Training","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
