"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Health and Safety Executive","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Health and Safety Executive","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Anglia","AA/AO","40","[c]","22210","22400"
"Leaver CS","2023","No function","Home Office","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Wales","AA/AO","15","[c]","21780","22400"
"Leaver CS","2023","No function","Home Office","East Wales","EO","15","[c]","26540","26110"
"Leaver CS","2023","No function","Home Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Wales","SEO/HEO","10","[c]","35160","32160"
"Leaver CS","2023","No function","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","East Yorkshire and Northern Lincolnshire","EO","10","[c]","26090","25880"
"Leaver CS","2023","No function","Home Office","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Essex","AA/AO","15","[c]","22400","22400"
"Leaver CS","2023","No function","Home Office","Essex","EO","30","[c]","26670","26290"
"Leaver CS","2023","No function","Home Office","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","26330","26030"
"Leaver CS","2023","No function","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Greater Manchester","EO","40","[c]","26350","26140"
"Leaver CS","2023","No function","Home Office","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Greater Manchester","SEO/HEO","15","[c]","36440","39000"
"Leaver CS","2023","No function","Home Office","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Hampshire and Isle of Wight","EO","30","[c]","27680","26130"
"Leaver CS","2023","No function","Home Office","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Inner London - East","EO","15","[c]","29590","29890"
"Leaver CS","2023","No function","Home Office","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Inner London - East","SEO/HEO","15","[c]","41000","41950"
"Leaver CS","2023","No function","Home Office","Inner London - West","AA/AO","40","[c]","25320","26010"
"Leaver CS","2023","No function","Home Office","Inner London - West","EO","55","[c]","29570","29750"
"Leaver CS","2023","No function","Home Office","Inner London - West","G6/G7","75","[c]","63340","59690"
"Leaver CS","2023","No function","Home Office","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Inner London - West","SEO/HEO","120","[c]","40350","41950"
"Leaver CS","2023","No function","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Kent","AA/AO","15","[c]","22400","22400"
"Leaver CS","2023","No function","Home Office","Kent","EO","70","[c]","26730","26750"
"Leaver CS","2023","No function","Home Office","Kent","SEO/HEO","10","[c]","34150","33900"
"Leaver CS","2023","No function","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","26610","26200"
"Leaver CS","2023","No function","Home Office","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Merseyside","AA/AO","220","[c]","22110","22400"
"Leaver CS","2023","No function","Home Office","Merseyside","EO","110","[c]","26280","25980"
"Leaver CS","2023","No function","Home Office","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Merseyside","SEO/HEO","30","[c]","34160","32160"
"Leaver CS","2023","No function","Home Office","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Northern Ireland","AA/AO","30","[c]","22400","22400"
"Leaver CS","2023","No function","Home Office","Northern Ireland","EO","15","[c]","26330","25880"
"Leaver CS","2023","No function","Home Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Northumberland, and Tyne and Wear","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Northumberland, and Tyne and Wear","EO","20","[c]","26200","25880"
"Leaver CS","2023","No function","Home Office","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Outer London - South","AA/AO","60","[c]","25570","26400"
"Leaver CS","2023","No function","Home Office","Outer London - South","EO","85","[c]","29830","29890"
"Leaver CS","2023","No function","Home Office","Outer London - South","G6/G7","35","[c]","63860","60530"
"Leaver CS","2023","No function","Home Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Outer London - South","SEO/HEO","90","[c]","38740","37560"
"Leaver CS","2023","No function","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Outer London - West and North West","AA/AO","35","[c]","25230","26400"
"Leaver CS","2023","No function","Home Office","Outer London - West and North West","EO","85","[c]","30140","29890"
"Leaver CS","2023","No function","Home Office","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Outer London - West and North West","SEO/HEO","30","[c]","38850","37180"
"Leaver CS","2023","No function","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","South Yorkshire","AA/AO","75","[c]","22410","22400"
"Leaver CS","2023","No function","Home Office","South Yorkshire","EO","50","[c]","26380","26180"
"Leaver CS","2023","No function","Home Office","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","South Yorkshire","SEO/HEO","15","[c]","38390","39000"
"Leaver CS","2023","No function","Home Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Surrey, East and West Sussex","AA/AO","10","[c]","23140","23400"
"Leaver CS","2023","No function","Home Office","Surrey, East and West Sussex","EO","50","[c]","27230","26880"
"Leaver CS","2023","No function","Home Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Tees Valley and Durham","AA/AO","65","[c]","21950","22400"
"Leaver CS","2023","No function","Home Office","Tees Valley and Durham","EO","15","[c]","26180","26110"
"Leaver CS","2023","No function","Home Office","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Central Scotland","AA/AO","40","[c]","22330","22400"
"Leaver CS","2023","No function","Home Office","West Central Scotland","EO","30","[c]","26270","25880"
"Leaver CS","2023","No function","Home Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Midlands","EO","30","[c]","26360","25880"
"Leaver CS","2023","No function","Home Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Midlands","SEO/HEO","10","[c]","34710","32310"
"Leaver CS","2023","No function","Home Office","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Yorkshire","AA/AO","10","[c]","22400","22400"
"Leaver CS","2023","No function","Home Office","West Yorkshire","EO","35","[c]","26710","26750"
"Leaver CS","2023","No function","Home Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intellectual Property Office","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intellectual Property Office","East Wales","EO","30","[c]","26840","24030"
"Leaver CS","2023","No function","Intellectual Property Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intellectual Property Office","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intellectual Property Office","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intellectual Property Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Merseyside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal Aid Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
