"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","AA/AO","35","[c]","22500","21890"
"New entrant CS","2023","Asian","Legal","London","EO","35","[c]","28340","27760"
"New entrant CS","2023","Asian","Legal","London","G6/G7","35","[c]","57980","54230"
"New entrant CS","2023","Asian","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","AA/AO","90","[c]","23130","21780"
"New entrant CS","2023","Asian","No function","East Midlands (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
