"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Eastern Scotland","Falkirk","Female","40","[c]","25260","24710"
"New entrant CS","2023","No function","Eastern Scotland","Falkirk","Male","30","[c]","25850","24710"
"New entrant CS","2023","No function","Eastern Scotland","Perth and Kinross, and Stirling","Female","40","[c]","25370","24710"
"New entrant CS","2023","No function","Eastern Scotland","Perth and Kinross, and Stirling","Male","45","[c]","26400","24710"
"New entrant CS","2023","No function","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","West Lothian","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Essex Haven Gateway","Female","55","[c]","25980","23640"
"New entrant CS","2023","No function","Essex","Essex Haven Gateway","Male","30","[c]","27900","23640"
"New entrant CS","2023","No function","Essex","Essex Thames Gateway","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Essex Thames Gateway","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Heart of Essex","Female","100","[c]","26090","23640"
"New entrant CS","2023","No function","Essex","Heart of Essex","Male","75","[c]","28170","28880"
"New entrant CS","2023","No function","Essex","Southend-on-Sea","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Southend-on-Sea","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Thurrock","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Thurrock","Male","40","[c]","23160","22400"
"New entrant CS","2023","No function","Essex","West Essex","Female","35","[c]","30700","25880"
"New entrant CS","2023","No function","Essex","West Essex","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","340","[c]","28750","25750"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","480","[c]","34170","32500"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","275","[c]","28740","24070"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","205","[c]","31180","27650"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","60","[c]","28190","23640"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","35","[c]","30870","25920"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","195","[c]","29400","24090"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","115","[c]","30390","28880"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester North East","Female","75","[c]","26140","23640"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester North East","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester North West","Female","140","[c]","24940","21690"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester North West","Male","135","[c]","24900","21690"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester South East","Female","35","[c]","28740","23640"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester South East","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester South West","Female","390","[c]","26660","23640"
"New entrant CS","2023","No function","Greater Manchester","Greater Manchester South West","Male","290","[c]","26090","23640"
"New entrant CS","2023","No function","Greater Manchester","Manchester","Female","340","[c]","28210","24780"
"New entrant CS","2023","No function","Greater Manchester","Manchester","Male","245","[c]","29350","25750"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Central Hampshire","Female","115","[c]","29370","27080"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Central Hampshire","Male","90","[c]","30490","30880"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Isle of Wight","Female","40","[c]","24560","23230"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Isle of Wight","Male","55","[c]","27800","24070"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","North Hampshire","Female","65","[c]","27890","23640"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","North Hampshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Portsmouth","Female","155","[c]","25580","22520"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Portsmouth","Male","150","[c]","27460","25750"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","South Hampshire","Female","245","[c]","24390","21200"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","South Hampshire","Male","240","[c]","24260","21200"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Southampton","Female","60","[c]","25730","22500"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Southampton","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","50","[c]","27450","23640"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","125","[c]","26730","23640"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","105","[c]","27540","28880"
"New entrant CS","2023","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","30","[c]","24600","22220"
"New entrant CS","2023","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","45","[c]","24710","22220"
"New entrant CS","2023","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inner London - East","Hackney and Newham","Female","90","[c]","29980","26400"
"New entrant CS","2023","No function","Inner London - East","Hackney and Newham","Male","75","[c]","30340","26400"
"New entrant CS","2023","No function","Inner London - East","Haringey and Islington","Female","100","[c]","31240","29660"
"New entrant CS","2023","No function","Inner London - East","Haringey and Islington","Male","75","[c]","33230","33800"
"New entrant CS","2023","No function","Inner London - East","Lambeth","Female","100","[c]","35660","34340"
"New entrant CS","2023","No function","Inner London - East","Lambeth","Male","90","[c]","40150","34340"
"New entrant CS","2023","No function","Inner London - East","Lewisham and Southwark","Female","80","[c]","27820","27640"
"New entrant CS","2023","No function","Inner London - East","Lewisham and Southwark","Male","55","[c]","32160","30780"
"New entrant CS","2023","No function","Inner London - East","Tower Hamlets","Female","80","[c]","37590","31330"
"New entrant CS","2023","No function","Inner London - East","Tower Hamlets","Male","90","[c]","38490","35240"
"New entrant CS","2023","No function","Inner London - West","Camden and City of London","Female","65","[c]","30680","25480"
"New entrant CS","2023","No function","Inner London - West","Camden and City of London","Male","35","[c]","35380","29660"
"New entrant CS","2023","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","55","[c]","32200","28400"
"New entrant CS","2023","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","55","[c]","31800","33800"
"New entrant CS","2023","No function","Inner London - West","Wandsworth","Female","85","[c]","31600","33800"
"New entrant CS","2023","No function","Inner London - West","Wandsworth","Male","65","[c]","32790","33800"
"New entrant CS","2023","No function","Inner London - West","Westminster","Female","1290","[c]","37310","34030"
"New entrant CS","2023","No function","Inner London - West","Westminster","Male","985","[c]","39070","35010"
"New entrant CS","2023","No function","Kent","East Kent","Female","285","[c]","25230","25750"
"New entrant CS","2023","No function","Kent","East Kent","Male","360","[c]","25480","25750"
"New entrant CS","2023","No function","Kent","Kent Thames Gateway","Female","95","[c]","27300","24070"
"New entrant CS","2023","No function","Kent","Kent Thames Gateway","Male","75","[c]","28570","30880"
"New entrant CS","2023","No function","Kent","Medway","Female","100","[c]","28360","28880"
"New entrant CS","2023","No function","Kent","Medway","Male","90","[c]","29500","28880"
"New entrant CS","2023","No function","Kent","Mid Kent","Female","80","[c]","26100","24070"
"New entrant CS","2023","No function","Kent","Mid Kent","Male","75","[c]","29410","28880"
"New entrant CS","2023","No function","Kent","West Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Lancashire","Blackburn with Darwen","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Lancashire","Blackburn with Darwen","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Lancashire","Blackpool","Female","95","[c]","24770","23640"
"New entrant CS","2023","No function","Lancashire","Blackpool","Male","60","[c]","24910","23640"
"New entrant CS","2023","No function","Lancashire","Chorley and West Lancashire","Female","125","[c]","26990","28320"
"New entrant CS","2023","No function","Lancashire","Chorley and West Lancashire","Male","115","[c]","29490","28880"
"New entrant CS","2023","No function","Lancashire","East Lancashire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Lancashire","East Lancashire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Lancashire","Lancaster and Wyre","Female","95","[c]","25070","23640"
"New entrant CS","2023","No function","Lancashire","Lancaster and Wyre","Male","70","[c]","25260","23640"
"New entrant CS","2023","No function","Lancashire","Mid Lancashire","Female","170","[c]","25770","23230"
"New entrant CS","2023","No function","Lancashire","Mid Lancashire","Male","160","[c]","24720","22520"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Female","120","[c]","23680","23430"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Male","85","[c]","24780","23640"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","145","[c]","24810","22500"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","155","[c]","27710","25880"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","120","[c]","24080","21780"
"New entrant CS","2023","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","65","[c]","26030","23230"
"New entrant CS","2023","No function","Lincolnshire","Lincolnshire CC","Female","170","[c]","27100","23640"
"New entrant CS","2023","No function","Lincolnshire","Lincolnshire CC","Male","175","[c]","29530","28880"
"New entrant CS","2023","No function","Merseyside","East Merseyside","Female","50","[c]","23770","23640"
"New entrant CS","2023","No function","Merseyside","East Merseyside","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Merseyside","Liverpool","Female","955","[c]","23870","22400"
"New entrant CS","2023","No function","Merseyside","Liverpool","Male","680","[c]","24200","22400"
"New entrant CS","2023","No function","Merseyside","Sefton","Female","395","[c]","24320","22400"
"New entrant CS","2023","No function","Merseyside","Sefton","Male","250","[c]","24250","22400"
"New entrant CS","2023","No function","Merseyside","Wirral","Female","65","[c]","25680","21690"
"New entrant CS","2023","No function","Merseyside","Wirral","Male","55","[c]","23450","21690"
"New entrant CS","2023","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","40","[c]","26630","23050"
"New entrant CS","2023","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","45","[c]","27890","25710"
"New entrant CS","2023","No function","North Yorkshire","North Yorkshire CC","Female","85","[c]","29680","23640"
"New entrant CS","2023","No function","North Yorkshire","North Yorkshire CC","Male","50","[c]","29650","25920"
"New entrant CS","2023","No function","North Yorkshire","York","Female","115","[c]","29330","25920"
"New entrant CS","2023","No function","North Yorkshire","York","Male","95","[c]","33180","30320"
"New entrant CS","2023","No function","Northern Ireland","Antrim and Newtownabbey","Female","5","[c]","[c]","[c]"
