"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","No function","Glasgow City","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester North West","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester South West","Female","10","5","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Harrow and Hillingdon","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Heart of Essex","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Leeds","Female","20","15","[c]","[c]"
"In post","2023","16-19","No function","Leeds","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Leicestershire CC and Rutland","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Leicestershire CC and Rutland","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Liverpool","Female","20","20","[c]","[c]"
"In post","2023","16-19","No function","Liverpool","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Mid Lancashire","Female","10","5","[c]","[c]"
"In post","2023","16-19","No function","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Monmouthshire and Newport","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Nottingham","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Nottingham","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Peterborough","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Sefton","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Sheffield","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Hampshire","Male","15","15","[c]","[c]"
"In post","2023","16-19","No function","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Staffordshire CC","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Staffordshire CC","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Suffolk CC","Female","10","5","[c]","[c]"
"In post","2023","16-19","No function","Suffolk CC","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Sunderland","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Swansea","Female","50","45","20830","21690"
"In post","2023","16-19","No function","Swansea","Male","30","25","[c]","[c]"
"In post","2023","16-19","No function","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tyneside","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Tyneside","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wakefield","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Wakefield","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Westminster","Female","15","15","[c]","[c]"
"In post","2023","16-19","No function","Westminster","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Wiltshire","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","York","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","York","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","15","[c]","[c]"
"In post","2023","16-19","Project Delivery","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Plymouth","Male","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
