"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AA/AO","10","[c]","21780","21780"
"New entrant CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Unknown","20","[c]","23300","23640"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","Outside London","AA/AO","20","[c]","22200","21380"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","Outside London","Unknown","25","[c]","22880","23640"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","AA/AO","200","[c]","23160","22150"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","EO","40","[c]","27170","26780"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","SEO/HEO","25","[c]","33930","33450"
"New entrant CS","2023","Operational Delivery","Bristol, City of","Outside London","Unknown","55","[c]","22150","23640"
"New entrant CS","2023","Operational Delivery","Bromley","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bromley","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bromley","London","Unknown","25","[c]","26610","27640"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","Outside London","AA/AO","105","[c]","27260","24220"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","Outside London","Unknown","15","[c]","22110","19090"
"New entrant CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","EO","10","[c]","26880","26780"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","Unknown","50","[c]","23080","23640"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","AA/AO","170","[c]","25530","24070"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","EO","15","[c]","26640","26780"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","SEO/HEO","10","[c]","37160","37130"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","Unknown","25","[c]","21550","23640"
"New entrant CS","2023","Operational Delivery","Camden and City of London","London","AA/AO","50","[c]","25050","25480"
"New entrant CS","2023","Operational Delivery","Camden and City of London","London","EO","20","[c]","29580","29750"
"New entrant CS","2023","Operational Delivery","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Camden and City of London","London","SEO/HEO","15","[c]","36470","36180"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","AA/AO","420","[c]","23260","22520"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","EO","120","[c]","26150","25750"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","40","[c]","37280","33200"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","Unknown","55","[c]","22760","23640"
"New entrant CS","2023","Operational Delivery","Central Bedfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","AA/AO","150","[c]","27220","30880"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","EO","20","[c]","28060","27080"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","SEO/HEO","15","[c]","33610","33830"
"New entrant CS","2023","Operational Delivery","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Valleys","Outside London","AA/AO","20","[c]","21780","22150"
"New entrant CS","2023","Operational Delivery","Central Valleys","Outside London","EO","95","[c]","27940","28120"
"New entrant CS","2023","Operational Delivery","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Central Valleys","Outside London","Unknown","25","[c]","21570","23640"
"New entrant CS","2023","Operational Delivery","Cheshire East","Outside London","AA/AO","110","[c]","24920","23230"
"New entrant CS","2023","Operational Delivery","Cheshire East","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire East","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire East","Outside London","Unknown","35","[c]","23670","23640"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","Unknown","30","[c]","23230","23640"
"New entrant CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","AA/AO","195","[c]","27240","28880"
"New entrant CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","EO","10","[c]","31490","30740"
"New entrant CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","Unknown","20","[c]","23700","23640"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","Outside London","AA/AO","230","[c]","22850","22520"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","Outside London","EO","70","[c]","28510","28120"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","Outside London","SEO/HEO","25","[c]","36830","33600"
"New entrant CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","AA/AO","25","[c]","23110","22220"
"New entrant CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","EO","15","[c]","30140","31290"
"New entrant CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","Unknown","20","[c]","23440","23640"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","AA/AO","20","[c]","21770","22220"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","35","[c]","22530","23640"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","AA/AO","20","[c]","22640","23390"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","EO","25","[c]","26130","25900"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","SEO/HEO","25","[c]","35290","37320"
"New entrant CS","2023","Operational Delivery","Coventry","Outside London","Unknown","45","[c]","22810","23640"
"New entrant CS","2023","Operational Delivery","Croydon","London","AA/AO","445","[c]","26450","26400"
"New entrant CS","2023","Operational Delivery","Croydon","London","EO","230","[c]","29870","29750"
"New entrant CS","2023","Operational Delivery","Croydon","London","SEO/HEO","15","[c]","38020","36000"
"New entrant CS","2023","Operational Delivery","Croydon","London","Unknown","20","[c]","25350","27640"
"New entrant CS","2023","Operational Delivery","Darlington","Outside London","AA/AO","15","[c]","22550","21780"
"New entrant CS","2023","Operational Delivery","Darlington","Outside London","EO","20","[c]","25420","24840"
"New entrant CS","2023","Operational Delivery","Darlington","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Darlington","Outside London","SEO/HEO","25","[c]","35590","37710"
"New entrant CS","2023","Operational Delivery","Darlington","Outside London","Unknown","15","[c]","22660","21360"
"New entrant CS","2023","Operational Delivery","Derby","Outside London","AA/AO","15","[c]","21640","21780"
"New entrant CS","2023","Operational Delivery","Derby","Outside London","EO","15","[c]","27580","28120"
"New entrant CS","2023","Operational Delivery","Derby","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Derby","Outside London","Unknown","65","[c]","22180","23640"
"New entrant CS","2023","Operational Delivery","Derry City and Strabane","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Devon CC","Outside London","AA/AO","270","[c]","24900","23230"
"New entrant CS","2023","Operational Delivery","Devon CC","Outside London","EO","30","[c]","27700","27840"
"New entrant CS","2023","Operational Delivery","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Devon CC","Outside London","SEO/HEO","10","[c]","35230","37060"
"New entrant CS","2023","Operational Delivery","Devon CC","Outside London","Unknown","30","[c]","23480","23640"
"New entrant CS","2023","Operational Delivery","Dorset","Outside London","AA/AO","145","[c]","25610","24070"
"New entrant CS","2023","Operational Delivery","Dorset","Outside London","EO","15","[c]","28270","28120"
"New entrant CS","2023","Operational Delivery","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Dorset","Outside London","SEO/HEO","10","[c]","35450","34030"
"New entrant CS","2023","Operational Delivery","Dorset","Outside London","Unknown","15","[c]","22890","23640"
"New entrant CS","2023","Operational Delivery","Dudley","Outside London","AA/AO","30","[c]","22930","21690"
"New entrant CS","2023","Operational Delivery","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Dudley","Outside London","Unknown","15","[c]","23180","23640"
"New entrant CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","AA/AO","15","[c]","24430","24710"
"New entrant CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Durham","Outside London","AA/AO","710","[c]","25050","23230"
"New entrant CS","2023","Operational Delivery","Durham","Outside London","EO","50","[c]","26590","25880"
"New entrant CS","2023","Operational Delivery","Durham","Outside London","SEO/HEO","15","[c]","38690","37130"
"New entrant CS","2023","Operational Delivery","Durham","Outside London","Unknown","35","[c]","21080","19090"
"New entrant CS","2023","Operational Delivery","Ealing","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ealing","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","25","[c]","20530","20750"
"New entrant CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","15","[c]","27810","28600"
"New entrant CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Cumbria","Outside London","AA/AO","75","[c]","22270","22150"
"New entrant CS","2023","Operational Delivery","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Cumbria","Outside London","Unknown","20","[c]","24190","23640"
"New entrant CS","2023","Operational Delivery","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
