"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Education and Skills Funding Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","G6/G7","Heterosexual / straight","95","85","89670","81830"
"In post","2023","Analysis","Government Actuary's Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","SEO/HEO","Heterosexual / straight","35","35","42460","41110"
"In post","2023","Analysis","Government Actuary's Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Government Actuary's Department","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Government Legal Department","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Courts and Tribunals Service","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","HM Crown Prosecution Service Inspectorate","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Crown Prosecution Service Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Crown Prosecution Service Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","30","30","30260","28130"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","215","205","64420","65230"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","280","270","40650","41780"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","40","40","39400","39450"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","30","30","40800","42330"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","85","85","40960","41780"
"In post","2023","Analysis","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","55","55","57940","54440"
"In post","2023","Analysis","HM Treasury (excl. agencies)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","55","55","35080","34120"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Analysis","Home Office","G6/G7","Heterosexual / straight","125","120","63190","61540"
"In post","2023","Analysis","Home Office","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","G6/G7","Undeclared","15","15","[c]","[c]"
