"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Undeclared","North West (England)","Heterosexual / straight","115","115","28850","27770"
"In post","2023","20-29","Undeclared","North West (England)","LGBO","50","50","28210","28120"
"In post","2023","20-29","Undeclared","North West (England)","Undeclared","90","85","29580","28130"
"In post","2023","20-29","Undeclared","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Northern Ireland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Heterosexual / straight","55","50","28710","28120"
"In post","2023","20-29","Undeclared","Scotland","LGBO","30","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","South East (England)","Heterosexual / straight","85","85","29830","28880"
"In post","2023","20-29","Undeclared","South East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","South East (England)","Undeclared","50","50","29990","30140"
"In post","2023","20-29","Undeclared","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","South West (England)","Heterosexual / straight","95","95","30430","28120"
"In post","2023","20-29","Undeclared","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","South West (England)","Undeclared","65","65","30860","30320"
"In post","2023","20-29","Undeclared","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Wales","Heterosexual / straight","70","70","27230","26430"
"In post","2023","20-29","Undeclared","Wales","LGBO","15","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Wales","Undeclared","40","40","27220","26780"
"In post","2023","20-29","Undeclared","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","West Midlands (England)","Heterosexual / straight","100","100","28690","28120"
"In post","2023","20-29","Undeclared","West Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","West Midlands (England)","Undeclared","45","45","29160","27890"
"In post","2023","20-29","Undeclared","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","Heterosexual / straight","100","95","28240","28120"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","Undeclared","60","60","31040","30960"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","East Midlands (England)","Heterosexual / straight","130","130","28440","26900"
"In post","2023","20-29","Unknown","East Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","East Midlands (England)","Unknown","875","850","26640","26020"
"In post","2023","20-29","Unknown","East of England","Heterosexual / straight","195","190","29040","27080"
"In post","2023","20-29","Unknown","East of England","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","East of England","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","East of England","Unknown","615","605","27190","25880"
"In post","2023","20-29","Unknown","London","Heterosexual / straight","2125","2120","38040","35010"
"In post","2023","20-29","Unknown","London","LGBO","315","310","39820","36800"
"In post","2023","20-29","Unknown","London","Undeclared","515","510","39270","34340"
"In post","2023","20-29","Unknown","London","Unknown","5975","5935","36820","34570"
"In post","2023","20-29","Unknown","North East (England)","Heterosexual / straight","205","205","29050","26900"
"In post","2023","20-29","Unknown","North East (England)","LGBO","35","35","28050","25910"
"In post","2023","20-29","Unknown","North East (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","North East (England)","Unknown","1175","1140","27410","26020"
"In post","2023","20-29","Unknown","North West (England)","Heterosexual / straight","615","605","29520","28120"
"In post","2023","20-29","Unknown","North West (England)","LGBO","95","95","30680","30330"
"In post","2023","20-29","Unknown","North West (England)","Undeclared","40","35","29200","30330"
"In post","2023","20-29","Unknown","North West (England)","Unknown","2950","2900","26790","25750"
"In post","2023","20-29","Unknown","Northern Ireland","Heterosexual / straight","40","40","25850","22520"
"In post","2023","20-29","Unknown","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Northern Ireland","Unknown","250","245","25470","22520"
"In post","2023","20-29","Unknown","Overseas","Heterosexual / straight","40","40","43370","40610"
"In post","2023","20-29","Unknown","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Overseas","Unknown","65","65","43230","41000"
"In post","2023","20-29","Unknown","Scotland","Heterosexual / straight","470","465","30830","29100"
"In post","2023","20-29","Unknown","Scotland","LGBO","70","70","31580","29100"
"In post","2023","20-29","Unknown","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Scotland","Unknown","2795","2745","28250","26410"
"In post","2023","20-29","Unknown","South East (England)","Heterosexual / straight","560","555","29750","27410"
"In post","2023","20-29","Unknown","South East (England)","LGBO","70","70","28980","28280"
"In post","2023","20-29","Unknown","South East (England)","Undeclared","45","45","31590","30650"
"In post","2023","20-29","Unknown","South East (England)","Unknown","1410","1395","27460","25880"
"In post","2023","20-29","Unknown","South West (England)","Heterosexual / straight","640","635","29230","27540"
"In post","2023","20-29","Unknown","South West (England)","LGBO","80","80","28030","27140"
"In post","2023","20-29","Unknown","South West (England)","Undeclared","65","65","29040","28360"
"In post","2023","20-29","Unknown","South West (England)","Unknown","1290","1270","28090","27330"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Unknown","430","430","31800","31710"
"In post","2023","20-29","Unknown","Wales","Heterosexual / straight","350","345","30420","31060"
"In post","2023","20-29","Unknown","Wales","LGBO","60","60","29170","31060"
"In post","2023","20-29","Unknown","Wales","Undeclared","35","35","29360","28120"
"In post","2023","20-29","Unknown","Wales","Unknown","1250","1220","27360","25750"
"In post","2023","20-29","Unknown","West Midlands (England)","Heterosexual / straight","310","305","29620","28080"
"In post","2023","20-29","Unknown","West Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","West Midlands (England)","Unknown","1325","1295","26940","25750"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","405","400","30720","30130"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","LGBO","65","65","30620","28840"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","Undeclared","95","95","33930","30370"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","Unknown","1940","1910","27370","25830"
"In post","2023","30-39","Declared disabled","East Midlands (England)","Heterosexual / straight","370","345","29820","28120"
"In post","2023","30-39","Declared disabled","East Midlands (England)","LGBO","85","80","31360","28960"
"In post","2023","30-39","Declared disabled","East Midlands (England)","Undeclared","45","40","31430","30320"
"In post","2023","30-39","Declared disabled","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","East of England","Heterosexual / straight","295","275","32340","30810"
"In post","2023","30-39","Declared disabled","East of England","LGBO","45","45","30400","28120"
"In post","2023","30-39","Declared disabled","East of England","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","London","Heterosexual / straight","1415","1365","46100","42590"
"In post","2023","30-39","Declared disabled","London","LGBO","330","330","45960","42610"
"In post","2023","30-39","Declared disabled","London","Undeclared","165","160","46030","43650"
"In post","2023","30-39","Declared disabled","London","Unknown","105","100","44910","39790"
"In post","2023","30-39","Declared disabled","North East (England)","Heterosexual / straight","500","465","29960","28120"
"In post","2023","30-39","Declared disabled","North East (England)","LGBO","115","110","31190","28120"
"In post","2023","30-39","Declared disabled","North East (England)","Undeclared","40","35","33640","28130"
"In post","2023","30-39","Declared disabled","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","North West (England)","Heterosexual / straight","1025","965","31390","28120"
"In post","2023","30-39","Declared disabled","North West (England)","LGBO","220","215","32310","28120"
"In post","2023","30-39","Declared disabled","North West (England)","Undeclared","95","95","31790","28120"
"In post","2023","30-39","Declared disabled","North West (England)","Unknown","50","45","30900","28120"
"In post","2023","30-39","Declared disabled","Northern Ireland","Heterosexual / straight","50","50","33310","28130"
"In post","2023","30-39","Declared disabled","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","30","30","47880","43360"
"In post","2023","30-39","Declared disabled","Overseas","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Scotland","Heterosexual / straight","670","635","34820","31940"
"In post","2023","30-39","Declared disabled","Scotland","LGBO","205","200","34520","31350"
"In post","2023","30-39","Declared disabled","Scotland","Undeclared","65","65","33380","31960"
"In post","2023","30-39","Declared disabled","Scotland","Unknown","95","95","32590","31290"
"In post","2023","30-39","Declared disabled","South East (England)","Heterosexual / straight","605","570","32640","31280"
"In post","2023","30-39","Declared disabled","South East (England)","LGBO","100","100","31280","30810"
"In post","2023","30-39","Declared disabled","South East (England)","Undeclared","55","55","31680","30880"
"In post","2023","30-39","Declared disabled","South East (England)","Unknown","45","45","37970","35510"
"In post","2023","30-39","Declared disabled","South West (England)","Heterosexual / straight","820","785","35080","33450"
"In post","2023","30-39","Declared disabled","South West (England)","LGBO","130","130","35020","33070"
"In post","2023","30-39","Declared disabled","South West (England)","Undeclared","85","85","36340","34370"
"In post","2023","30-39","Declared disabled","South West (England)","Unknown","60","60","37630","34300"
"In post","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Wales","Heterosexual / straight","550","520","30460","28120"
"In post","2023","30-39","Declared disabled","Wales","LGBO","150","145","32230","28300"
"In post","2023","30-39","Declared disabled","Wales","Undeclared","65","60","30770","28100"
"In post","2023","30-39","Declared disabled","Wales","Unknown","30","30","28400","25000"
"In post","2023","30-39","Declared disabled","West Midlands (England)","Heterosexual / straight","505","475","31330","28120"
"In post","2023","30-39","Declared disabled","West Midlands (England)","LGBO","105","95","31790","28120"
"In post","2023","30-39","Declared disabled","West Midlands (England)","Undeclared","45","45","30270","28130"
