"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Legal","Food Standards Agency","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Westminster","95","[c]","50810","51890"
"Leaver Dept.","2023","Legal","HM Courts and Tribunals Service","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Crown Prosecution Service Inspectorate","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Crown Prosecution Service Inspectorate","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Health and Safety Executive","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Health and Safety Executive","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of the Public Guardian","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Serious Fraud Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Devon CC","10","[c]","25010","23670"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Glasgow City","15","[c]","41820","41050"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","15","[c]","42660","37580"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Westminster","530","[c]","49960","50140"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Sefton","15","[c]","28290","29210"
"Leaver Dept.","2023","No function","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Cardiff and Vale of Glamorgan","15","[c]","36100","25610"
"Leaver Dept.","2023","No function","Companies House","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Glasgow City","20","[c]","25910","25470"
"Leaver Dept.","2023","No function","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","37260","32910"
"Leaver Dept.","2023","No function","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","15","[c]","36400","32280"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester South West","15","[c]","38880","33090"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","375","[c]","46190","41360"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Westminster","160","[c]","45670","38070"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Bristol, City of","10","[c]","45570","38060"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Coventry","20","[c]","44420","37590"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Darlington","15","[c]","41430","37880"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Manchester","30","[c]","35480","30890"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Sheffield","10","[c]","38440","37590"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Westminster","100","[c]","49060","41720"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","40","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
