"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","EO","EO","10","10","27530","27500"
"In post","2023","Finance","Office of Gas and Electricity Markets","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","G6/G7","G7","10","10","52140","50740"
"In post","2023","Finance","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scottish Government","AA/AO","AA","15","10","22920","22920"
"In post","2023","Finance","Scottish Government","AA/AO","AO","45","45","26200","26410"
"In post","2023","Finance","Scottish Government","EO","EO","25","25","32120","31970"
"In post","2023","Finance","Scottish Government","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Finance","Scottish Government","G6/G7","G7","15","15","58800","57260"
"In post","2023","Finance","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scottish Government","SEO/HEO","HEO","25","25","38190","38770"
"In post","2023","Finance","Scottish Government","SEO/HEO","SEO","35","35","46280","46670"
"In post","2023","Finance","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Export Finance","EO","EO","15","15","32310","32300"
"In post","2023","Finance","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Export Finance","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Finance","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Export Finance","SEO/HEO","HEO","10","10","36070","36100"
"In post","2023","Finance","UK Export Finance","SEO/HEO","SEO","10","10","49590","48970"
"In post","2023","Finance","UK Statistics Authority","AA/AO","AO","10","10","21200","21200"
"In post","2023","Finance","UK Statistics Authority","EO","EO","5","5","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G6/G7","G7","15","15","52280","51460"
"In post","2023","Finance","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","EO","EO","5","5","[c]","[c]"
"In post","2023","Finance","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","AO","1425","1295","22130","22150"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","EO","EO","650","605","26090","25920"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","G6","20","20","61000","61030"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","G7","55","50","50230","49400"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","270","255","30930","30640"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","130","125","38040","37300"
"In post","2023","Grants Management","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Grants Management","Home Office","G6/G7","G7","20","20","59210","59290"
"In post","2023","Grants Management","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Grants Management","Home Office","SEO/HEO","SEO","20","20","43180","43210"
"In post","2023","Grants Management","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","AA/AO","AO","20","20","23770","24280"
"In post","2023","Human Resources","Attorney General's Departments","EO","EO","45","45","27820","27760"
"In post","2023","Human Resources","Attorney General's Departments","G6/G7","G6","15","15","69980","68690"
"In post","2023","Human Resources","Attorney General's Departments","G6/G7","G7","50","50","55530","54690"
"In post","2023","Human Resources","Attorney General's Departments","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","SEO/HEO","HEO","90","90","32730","32590"
"In post","2023","Human Resources","Attorney General's Departments","SEO/HEO","SEO","45","45","40160","38940"
"In post","2023","Human Resources","Cabinet Office","AA/AO","AO","130","120","21860","21720"
"In post","2023","Human Resources","Cabinet Office","EO","EO","155","145","26670","26300"
"In post","2023","Human Resources","Cabinet Office","G6/G7","G6","65","60","66530","66530"
"In post","2023","Human Resources","Cabinet Office","G6/G7","G7","200","190","55740","56430"
"In post","2023","Human Resources","Cabinet Office","SCS level","SCS level","45","40","88020","78090"
"In post","2023","Human Resources","Cabinet Office","SEO/HEO","HEO","190","180","33830","33020"
"In post","2023","Human Resources","Cabinet Office","SEO/HEO","SEO","180","175","40410","40050"
"In post","2023","Human Resources","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","AA/AO","AO","15","15","23290","23100"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","EO","EO","50","45","26460","25610"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G6","35","35","66380","66490"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G7","95","95","53430","54710"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","15","15","84030","79940"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","100","95","32500","32280"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","100","95","41370","41230"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","EO","EO","20","20","27900","27780"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","G6/G7","G7","20","15","57440","57030"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","25","25","37200","36600"
"In post","2023","Human Resources","Department for Education","AA/AO","AO","10","10","22020","22020"
"In post","2023","Human Resources","Department for Education","EO","EO","40","35","26530","25900"
"In post","2023","Human Resources","Department for Education","G6/G7","G6","15","15","66530","65780"
"In post","2023","Human Resources","Department for Education","G6/G7","G7","40","40","53180","51700"
"In post","2023","Human Resources","Department for Education","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Education","SEO/HEO","HEO","50","50","31990","30330"
"In post","2023","Human Resources","Department for Education","SEO/HEO","SEO","40","40","38490","37880"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
