"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","Female","45","[c]","21440","21590"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
