"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Leeds","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","Unknown","185","[c]","33950","32000"
"Leaver Dept.","2023","Leicester","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lisburn and Castlereagh","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Liverpool","Heterosexual / straight","145","[c]","30120","27290"
"Leaver Dept.","2023","Liverpool","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Liverpool","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Luton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Manchester","Heterosexual / straight","240","[c]","35970","31350"
"Leaver Dept.","2023","Manchester","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Manchester","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Manchester","Unknown","45","[c]","35240","31720"
"Leaver Dept.","2023","Medway","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merton, Kingston upon Thames and Sutton","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Heterosexual / straight","125","[c]","35750","31560"
"Leaver Dept.","2023","Monmouthshire and Newport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Unknown","45","[c]","32140","31060"
"Leaver Dept.","2023","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Heterosexual / straight","95","[c]","32420","28120"
"Leaver Dept.","2023","Nottingham","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Heterosexual / straight","35","[c]","31770","28120"
"Leaver Dept.","2023","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Heterosexual / straight","85","[c]","29660","28120"
"Leaver Dept.","2023","Sefton","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Heterosexual / straight","165","[c]","36170","32160"
"Leaver Dept.","2023","Sheffield","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Unknown","40","[c]","32380","28120"
"Leaver Dept.","2023","Shropshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Hampshire","Heterosexual / straight","70","[c]","31570","30210"
"Leaver Dept.","2023","South Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South Hampshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South Lanarkshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Lanarkshire","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","South Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Teesside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South and West Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southampton","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southend-on-Sea","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Staffordshire CC","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Staffordshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Staffordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Stoke-on-Trent","Heterosexual / straight","65","[c]","24300","21690"
"Leaver Dept.","2023","Stoke-on-Trent","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Stoke-on-Trent","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Suffolk CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Suffolk CC","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sunderland","Heterosexual / straight","35","[c]","30780","28120"
"Leaver Dept.","2023","Sunderland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sunderland","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Swansea","Heterosexual / straight","195","[c]","30010","27450"
"Leaver Dept.","2023","Swansea","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Swansea","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Swansea","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Swindon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Swindon","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Telford and Wrekin","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Telford and Wrekin","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tower Hamlets","Heterosexual / straight","230","[c]","45160","36680"
"Leaver Dept.","2023","Tower Hamlets","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Tower Hamlets","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Tower Hamlets","Unknown","100","[c]","37270","32480"
"Leaver Dept.","2023","Tyneside","Heterosexual / straight","265","[c]","31020","28120"
"Leaver Dept.","2023","Tyneside","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Tyneside","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Tyneside","Unknown","220","[c]","29250","27570"
"Leaver Dept.","2023","Unknown","Heterosexual / straight","50","[c]","34710","32520"
"Leaver Dept.","2023","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","65","[c]","33490","32000"
"Leaver Dept.","2023","Wakefield","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Walsall","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wandsworth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Wandsworth","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wandsworth","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Warrington","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Warrington","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Warwickshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Kent","Unknown","[c]","[c]","[c]","[c]"
