"Status","Year","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Heterosexual / straight","380","[c]","37530","34000"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","130","[c]","37100","34250"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","125","[c]","32530","27540"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","70","[c]","30700","23640"
"New entrant CS","2023","Bedford","AA/AO","Heterosexual / straight","70","[c]","26490","24070"
"New entrant CS","2023","Bedford","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","AA/AO","Heterosexual / straight","95","[c]","22480","22520"
"New entrant CS","2023","Belfast","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","AA/AO","Unknown","160","[c]","22440","22400"
"New entrant CS","2023","Belfast","EO","Heterosexual / straight","35","[c]","29140","27890"
"New entrant CS","2023","Belfast","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","SEO/HEO","Heterosexual / straight","30","[c]","35980","34700"
"New entrant CS","2023","Belfast","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","AA/AO","Heterosexual / straight","50","[c]","24480","22150"
"New entrant CS","2023","Berkshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","AA/AO","Unknown","60","[c]","29500","27350"
"New entrant CS","2023","Berkshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","AA/AO","Heterosexual / straight","45","[c]","29850","32110"
"New entrant CS","2023","Bexley and Greenwich","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","AA/AO","Unknown","95","[c]","29540","32110"
"New entrant CS","2023","Bexley and Greenwich","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","AA/AO","Heterosexual / straight","550","[c]","22740","21780"
"New entrant CS","2023","Birmingham","AA/AO","LGBO","40","[c]","23630","22500"
"New entrant CS","2023","Birmingham","AA/AO","Undeclared","40","[c]","22340","21980"
"New entrant CS","2023","Birmingham","AA/AO","Unknown","455","[c]","22370","21780"
"New entrant CS","2023","Birmingham","EO","Heterosexual / straight","135","[c]","27850","27140"
"New entrant CS","2023","Birmingham","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","EO","Unknown","60","[c]","26630","25880"
"New entrant CS","2023","Birmingham","G6/G7","Heterosexual / straight","60","[c]","57250","52600"
"New entrant CS","2023","Birmingham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SEO/HEO","Heterosexual / straight","180","[c]","37070","37000"
"New entrant CS","2023","Birmingham","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","SEO/HEO","Unknown","85","[c]","34390","33710"
"New entrant CS","2023","Birmingham","Unknown","Heterosexual / straight","45","[c]","22580","23640"
"New entrant CS","2023","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","Unknown","Unknown","45","[c]","22040","23640"
"New entrant CS","2023","Blackburn with Darwen","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","AA/AO","Heterosexual / straight","65","[c]","21680","21690"
"New entrant CS","2023","Blackpool","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","EO","Heterosexual / straight","60","[c]","28020","28120"
"New entrant CS","2023","Blackpool","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SEO/HEO","Heterosexual / straight","30","[c]","36730","34170"
"New entrant CS","2023","Blackpool","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","AA/AO","Heterosexual / straight","140","[c]","22230","22520"
"New entrant CS","2023","Bradford","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","AA/AO","Unknown","70","[c]","22540","22520"
"New entrant CS","2023","Bradford","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Unknown","Heterosexual / straight","35","[c]","22670","23640"
"New entrant CS","2023","Bradford","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","AA/AO","Heterosexual / straight","55","[c]","26570","28880"
"New entrant CS","2023","Breckland and South Norfolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
