"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Security","Intelligence Analysis","Overseas","10","10","[c]","[c]"
"In post","2023","White","Security","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Operational Delivery","South East (England)","5","5","[c]","[c]"
"In post","2023","White","Security","Operational Delivery","South West (England)","10","10","[c]","[c]"
"In post","2023","White","Security","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Policy","London","20","20","[c]","[c]"
"In post","2023","White","Security","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Policy","Scotland","5","5","[c]","[c]"
"In post","2023","White","Security","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Security","East Midlands (England)","110","110","32360","28560"
"In post","2023","White","Security","Security","East of England","405","400","36180","35010"
"In post","2023","White","Security","Security","London","780","765","46440","43210"
"In post","2023","White","Security","Security","North East (England)","70","65","33990","31570"
"In post","2023","White","Security","Security","North West (England)","240","230","31940","28190"
"In post","2023","White","Security","Security","Northern Ireland","335","335","22930","22130"
"In post","2023","White","Security","Security","Overseas","100","100","41730","38920"
"In post","2023","White","Security","Security","Scotland","1095","1050","32920","29890"
"In post","2023","White","Security","Security","South East (England)","1350","1325","34220","31060"
"In post","2023","White","Security","Security","South West (England)","1080","1055","31610","27500"
"In post","2023","White","Security","Security","Unknown","15","15","[c]","[c]"
"In post","2023","White","Security","Security","Wales","265","260","28580","25650"
"In post","2023","White","Security","Security","West Midlands (England)","265","260","32530","28130"
"In post","2023","White","Security","Security","Yorkshire and The Humber","415","395","33450","33830"
"In post","2023","White","Security","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Unknown","London","55","55","50360","43280"
"In post","2023","White","Security","Unknown","North West (England)","25","25","[c]","[c]"
"In post","2023","White","Security","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Unknown","Scotland","130","125","31280","27100"
"In post","2023","White","Security","Unknown","South East (England)","20","20","[c]","[c]"
"In post","2023","White","Security","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2023","White","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","White","Security","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Unknown","Yorkshire and The Humber","200","190","29830","25970"
"In post","2023","White","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Communications","Wales","135","130","41720","39690"
"In post","2023","White","Unknown","Digital, Data and Technology","Wales","185","180","41380","39690"
"In post","2023","White","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Economics","Wales","40","40","52250","49370"
"In post","2023","White","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Finance","Wales","295","275","45120","39690"
"In post","2023","White","Unknown","Human Resources","Wales","210","200","33690","29160"
"In post","2023","White","Unknown","Inspector of Education and Training","Wales","30","25","[c]","[c]"
"In post","2023","White","Unknown","Internal Audit","Wales","20","15","[c]","[c]"
"In post","2023","White","Unknown","Knowledge and Information Management","South East (England)","15","10","[c]","[c]"
"In post","2023","White","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Knowledge and Information Management","Wales","105","100","37240","34060"
"In post","2023","White","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Legal","Wales","150","140","61480","63900"
"In post","2023","White","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Medicine","London","20","20","[c]","[c]"
"In post","2023","White","Unknown","Medicine","Wales","180","170","49320","49370"
"In post","2023","White","Unknown","Operational Delivery","London","50","50","52900","55560"
"In post","2023","White","Unknown","Operational Delivery","North East (England)","25","25","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","North West (England)","10","10","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","Northern Ireland","25","25","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2023","White","Unknown","Operational Delivery","Wales","1440","1345","39710","32460"
"In post","2023","White","Unknown","Operational Delivery","West Midlands (England)","40","40","48070","51460"
"In post","2023","White","Unknown","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","London","25","25","[c]","[c]"
"In post","2023","White","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","Scotland","10","5","[c]","[c]"
"In post","2023","White","Unknown","Other","South East (England)","150","145","47730","49260"
"In post","2023","White","Unknown","Other","South West (England)","220","220","51350","49260"
"In post","2023","White","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Other","Wales","565","535","45220","43660"
"In post","2023","White","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Planning","Wales","60","55","46910","39690"
"In post","2023","White","Unknown","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Policy","East of England","5","5","[c]","[c]"
"In post","2023","White","Unknown","Policy","London","370","350","53830","55150"
"In post","2023","White","Unknown","Policy","North East (England)","15","15","[c]","[c]"
"In post","2023","White","Unknown","Policy","North West (England)","30","30","41160","38300"
"In post","2023","White","Unknown","Policy","Northern Ireland","15","15","[c]","[c]"
"In post","2023","White","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
