"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Wiltshire","20","[c]","41510","43710"
"Leaver Dept.","2023","40-49","Wirral","20","[c]","25430","27570"
"Leaver Dept.","2023","40-49","Wolverhampton","10","[c]","33850","30190"
"Leaver Dept.","2023","40-49","Worcestershire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","York","25","[c]","42210","40580"
"Leaver Dept.","2023","50-59","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Angus and Dundee City","30","[c]","24080","21690"
"Leaver Dept.","2023","50-59","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","42690","41650"
"Leaver Dept.","2023","50-59","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Belfast","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Birmingham","60","[c]","33230","28120"
"Leaver Dept.","2023","50-59","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Blackpool","25","[c]","34060","34970"
"Leaver Dept.","2023","50-59","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bradford","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bristol, City of","30","[c]","38280","32330"
"Leaver Dept.","2023","50-59","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cardiff and Vale of Glamorgan","40","[c]","40350","40080"
"Leaver Dept.","2023","50-59","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Central Hampshire","15","[c]","36820","36940"
"Leaver Dept.","2023","50-59","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","City of Edinburgh","30","[c]","50270","49860"
"Leaver Dept.","2023","50-59","Clackmannanshire and Fife","10","[c]","24570","23910"
"Leaver Dept.","2023","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Coventry","10","[c]","47940","43330"
"Leaver Dept.","2023","50-59","Croydon","30","[c]","54460","47590"
"Leaver Dept.","2023","50-59","Darlington","15","[c]","42560","37590"
"Leaver Dept.","2023","50-59","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon CC","20","[c]","30200","27790"
"Leaver Dept.","2023","50-59","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Durham","25","[c]","29230","27070"
"Leaver Dept.","2023","50-59","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Kent","15","[c]","30850","31280"
"Leaver Dept.","2023","50-59","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Glasgow City","80","[c]","28970","26750"
"Leaver Dept.","2023","50-59","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Greater Manchester South West","30","[c]","36670","27310"
"Leaver Dept.","2023","50-59","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lambeth","10","[c]","64400","50930"
"Leaver Dept.","2023","50-59","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leeds","65","[c]","41790","36820"
"Leaver Dept.","2023","50-59","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire CC","10","[c]","29000","28120"
"Leaver Dept.","2023","50-59","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Liverpool","40","[c]","36820","32190"
"Leaver Dept.","2023","50-59","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Manchester","55","[c]","37630","32000"
"Leaver Dept.","2023","50-59","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mid Lancashire","20","[c]","27570","28120"
"Leaver Dept.","2023","50-59","Milton Keynes","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Monmouthshire and Newport","20","[c]","39810","31540"
"Leaver Dept.","2023","50-59","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Lanarkshire","10","[c]","23000","21690"
"Leaver Dept.","2023","50-59","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Nottingham","30","[c]","42270","35720"
"Leaver Dept.","2023","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Peterborough","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Plymouth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Portsmouth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Sefton","20","[c]","34230","29590"
"Leaver Dept.","2023","50-59","Sheffield","40","[c]","37420","37830"
"Leaver Dept.","2023","50-59","Shropshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Hampshire","25","[c]","27260","23680"
"Leaver Dept.","2023","50-59","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Staffordshire CC","15","[c]","30810","28120"
"Leaver Dept.","2023","50-59","Stoke-on-Trent","25","[c]","24050","21690"
"Leaver Dept.","2023","50-59","Suffolk CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Sunderland","25","[c]","31680","31990"
"Leaver Dept.","2023","50-59","Swansea","30","[c]","35650","31660"
"Leaver Dept.","2023","50-59","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","40","[c]","59500","64140"
"Leaver Dept.","2023","50-59","Tyneside","80","[c]","34910","30870"
"Leaver Dept.","2023","50-59","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wakefield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wandsworth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Westminster","370","[c]","58540","54670"
"Leaver Dept.","2023","50-59","Wiltshire","10","[c]","57230","54540"
"Leaver Dept.","2023","50-59","Wirral","10","[c]","31720","28120"
"Leaver Dept.","2023","50-59","Wolverhampton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","20","[c]","42920","40580"
"Leaver Dept.","2023","60-64","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sunderland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","35","[c]","47380","43650"
"Leaver Dept.","2023","60-64","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Stoke-on-Trent","[c]","[c]","[c]","[c]"
