"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data and Technology","Manchester","G6/G7","G6","105","105","70570","68000"
"In post","2023","Digital, Data and Technology","Manchester","G6/G7","G7","285","280","54460","51770"
"In post","2023","Digital, Data and Technology","Manchester","SCS level","SCS level","20","15","99400","94980"
"In post","2023","Digital, Data and Technology","Manchester","SEO/HEO","HEO","170","170","33110","34170"
"In post","2023","Digital, Data and Technology","Manchester","SEO/HEO","SEO","260","260","39910","38470"
"In post","2023","Digital, Data and Technology","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Medway","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Medway","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Lancashire","EO","EO","20","20","28360","28120"
"In post","2023","Digital, Data and Technology","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Lancashire","G6/G7","G7","15","15","53640","52330"
"In post","2023","Digital, Data and Technology","Mid Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Mid Lancashire","SEO/HEO","HEO","30","25","34860","34780"
"In post","2023","Digital, Data and Technology","Mid Lancashire","SEO/HEO","SEO","10","10","42200","42140"
"In post","2023","Digital, Data and Technology","Mid and East Antrim","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Milton Keynes","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Milton Keynes","EO","EO","25","25","31770","30960"
"In post","2023","Digital, Data and Technology","Milton Keynes","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Milton Keynes","G6/G7","G7","20","20","64050","62750"
"In post","2023","Digital, Data and Technology","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Milton Keynes","SEO/HEO","HEO","25","25","39720","39440"
"In post","2023","Digital, Data and Technology","Milton Keynes","SEO/HEO","SEO","40","40","49110","47200"
"In post","2023","Digital, Data and Technology","Milton Keynes","Unknown","Unknown","15","15","23450","23800"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","EO","EO","95","90","25580","24840"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","G6/G7","G6","50","50","66030","63850"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","G6/G7","G7","250","250","56520","53960"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","SEO/HEO","HEO","150","145","33730","31900"
"In post","2023","Digital, Data and Technology","Monmouthshire and Newport","SEO/HEO","SEO","265","265","41900","41100"
"In post","2023","Digital, Data and Technology","Newry, Mourne and Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","EO","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Hampshire","SEO/HEO","HEO","10","10","35140","34300"
"In post","2023","Digital, Data and Technology","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Lanarkshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","EO","EO","15","15","28040","27470"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","SEO/HEO","HEO","10","10","34560","34300"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and North East Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","EO","EO","15","15","27400","27990"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","G6/G7","G7","15","15","52110","52770"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","SEO/HEO","HEO","25","25","32750","32350"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","SEO/HEO","SEO","15","15","40430","40450"
"In post","2023","Digital, Data and Technology","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Nottingham","EO","EO","35","35","27790","27260"
"In post","2023","Digital, Data and Technology","Nottingham","G6/G7","G6","10","10","67880","67690"
"In post","2023","Digital, Data and Technology","Nottingham","G6/G7","G7","55","55","55170","52710"
"In post","2023","Digital, Data and Technology","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Nottingham","SEO/HEO","HEO","65","65","32830","32240"
"In post","2023","Digital, Data and Technology","Nottingham","SEO/HEO","SEO","70","70","42110","41480"
"In post","2023","Digital, Data and Technology","Overseas","EO","EO","15","15","43110","38680"
"In post","2023","Digital, Data and Technology","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","SEO/HEO","HEO","20","20","42770","43300"
"In post","2023","Digital, Data and Technology","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","SEO/HEO","HEO","15","15","34090","33990"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Peterborough","EO","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Peterborough","G6/G7","G7","10","10","53740","53220"
"In post","2023","Digital, Data and Technology","Peterborough","SEO/HEO","HEO","10","10","35270","34650"
"In post","2023","Digital, Data and Technology","Peterborough","SEO/HEO","SEO","10","10","43660","44130"
"In post","2023","Digital, Data and Technology","Plymouth","AA/AO","AA","20","20","21900","22040"
"In post","2023","Digital, Data and Technology","Plymouth","AA/AO","AO","30","30","22880","23390"
"In post","2023","Digital, Data and Technology","Plymouth","EO","EO","120","110","31250","32690"
"In post","2023","Digital, Data and Technology","Plymouth","G6/G7","G6","10","10","68350","65700"
"In post","2023","Digital, Data and Technology","Plymouth","G6/G7","G7","30","30","56490","57310"
"In post","2023","Digital, Data and Technology","Plymouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Plymouth","SEO/HEO","HEO","145","135","38600","39460"
"In post","2023","Digital, Data and Technology","Plymouth","SEO/HEO","SEO","150","140","45720","44130"
"In post","2023","Digital, Data and Technology","Portsmouth","AA/AO","AO","15","15","22450","22220"
"In post","2023","Digital, Data and Technology","Portsmouth","EO","EO","20","20","27400","27140"
"In post","2023","Digital, Data and Technology","Portsmouth","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","SEO/HEO","HEO","40","40","33990","34300"
"In post","2023","Digital, Data and Technology","Portsmouth","SEO/HEO","SEO","20","20","41000","41200"
"In post","2023","Digital, Data and Technology","Powys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Powys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","EO","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sandwell","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sandwell","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scottish Borders","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","EO","EO","50","50","27240","27320"
"In post","2023","Digital, Data and Technology","Sefton","G6/G7","G6","15","15","71430","74070"
"In post","2023","Digital, Data and Technology","Sefton","G6/G7","G7","35","35","56740","54510"
"In post","2023","Digital, Data and Technology","Sefton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","SEO/HEO","HEO","80","80","32960","32160"
"In post","2023","Digital, Data and Technology","Sefton","SEO/HEO","SEO","60","60","41990","41940"
"In post","2023","Digital, Data and Technology","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sheffield","EO","EO","60","60","27080","26940"
"In post","2023","Digital, Data and Technology","Sheffield","G6/G7","G6","80","80","69180","67700"
"In post","2023","Digital, Data and Technology","Sheffield","G6/G7","G7","230","230","55150","54260"
"In post","2023","Digital, Data and Technology","Sheffield","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sheffield","SEO/HEO","HEO","120","115","32900","32560"
"In post","2023","Digital, Data and Technology","Sheffield","SEO/HEO","SEO","175","170","39850","38840"
"In post","2023","Digital, Data and Technology","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","EO","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
