"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","EO","Female","35","[c]","27980","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","SEO/HEO","Female","35","[c]","34670","34170"
"Leaver Dept.","2023","Department for Work and Pensions","Tyneside","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wakefield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Walsall","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wandsworth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warrington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Warwickshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Lothian","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Lothian","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Lothian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Lothian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Surrey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (South West)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (South West)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (South West)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Sussex (South West)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","SEO/HEO","Female","60","[c]","37670","39150"
"Leaver Dept.","2023","Department for Work and Pensions","Westminster","SEO/HEO","Male","35","[c]","40160","39150"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wiltshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wolverhampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wolverhampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wolverhampton","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Wolverhampton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Worcestershire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Worcestershire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Worcestershire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Worcestershire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barking & Dagenham and Havering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barking & Dagenham and Havering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnet","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Croydon","G6/G7","Female","[c]","[c]","[c]","[c]"
