"Status","Year","Disability","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","South East (England)","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
