"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Commercial","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","SEO/HEO","15","[c]","38360","40000"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","SEO/HEO","15","[c]","34690","31830"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","37740","38100"
"Leaver Dept.","2023","Communications","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","London","EO","20","[c]","28990","29530"
"Leaver Dept.","2023","Communications","London","London","G6/G7","35","[c]","59760","57760"
"Leaver Dept.","2023","Communications","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","London","SEO/HEO","115","[c]","37990","36840"
"Leaver Dept.","2023","Communications","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","SEO/HEO","10","[c]","31310","31350"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","London","AA/AO","10","[c]","25110","25610"
"Leaver Dept.","2023","Counter Fraud","London","London","EO","25","[c]","31490","32520"
"Leaver Dept.","2023","Counter Fraud","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Outside London","EO","10","[c]","28030","28120"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Outside London","EO","15","[c]","28400","28120"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Outside London","EO","10","[c]","27750","28120"
"Leaver Dept.","2023","Counter Fraud","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Outside London","EO","10","[c]","30540","31280"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","EO","20","[c]","29020","28650"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","G6/G7","50","[c]","61860","59770"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","SCS level","15","[c]","95040","92500"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","SEO/HEO","105","[c]","39050","39390"
"Leaver Dept.","2023","Digital, Data and Technology","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","Outside London","G6/G7","15","[c]","54630","51360"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","Outside London","SEO/HEO","40","[c]","34550","34170"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Outside London","EO","10","[c]","27520","27610"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Outside London","G6/G7","20","[c]","53720","51640"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","Outside London","SEO/HEO","60","[c]","36590","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","Outside London","SEO/HEO","15","[c]","34930","35800"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Outside London","G6/G7","15","[c]","57580","55310"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Outside London","SEO/HEO","35","[c]","38510","37590"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Outside London","EO","10","[c]","26700","26960"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Outside London","G6/G7","15","[c]","56630","52150"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","Outside London","SEO/HEO","30","[c]","37950","37690"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","Outside London","SEO/HEO","25","[c]","36930","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","60910","60760"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SEO/HEO","35","[c]","35830","37000"
"Leaver Dept.","2023","Economics","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","London","G6/G7","45","[c]","57610","55370"
"Leaver Dept.","2023","Economics","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","London","SEO/HEO","90","[c]","35540","34640"
"Leaver Dept.","2023","Economics","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
