"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","HM Prison and Probation Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Prison and Probation Service","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Prison and Probation Service","Unknown","Heterosexual / straight","1170","[c]","22840","23640"
"New entrant CS","2023","20-29","HM Prison and Probation Service","Unknown","LGBO","225","[c]","22570","23640"
"New entrant CS","2023","20-29","HM Prison and Probation Service","Unknown","Undeclared","45","[c]","23030","23640"
"New entrant CS","2023","20-29","HM Prison and Probation Service","Unknown","Unknown","535","[c]","22430","23640"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","670","[c]","22940","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","100","[c]","22660","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","40","[c]","22630","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","665","[c]","22870","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","145","[c]","28180","27650"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","Unknown","95","[c]","28530","27650"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","145","[c]","37250","34700"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","95","[c]","37560","39110"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","30","[c]","22170","23210"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","EO","Heterosexual / straight","30","[c]","26500","27820"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","50","[c]","30890","29970"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","AA/AO","Heterosexual / straight","30","[c]","21540","21540"
"New entrant CS","2023","20-29","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","AA/AO","Heterosexual / straight","215","[c]","22890","22400"
"New entrant CS","2023","20-29","Home Office","AA/AO","LGBO","35","[c]","22750","22400"
"New entrant CS","2023","20-29","Home Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","AA/AO","Unknown","1415","[c]","23020","22400"
"New entrant CS","2023","20-29","Home Office","EO","Heterosexual / straight","190","[c]","27050","25750"
"New entrant CS","2023","20-29","Home Office","EO","LGBO","40","[c]","26780","25750"
"New entrant CS","2023","20-29","Home Office","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","EO","Unknown","1015","[c]","26860","25750"
"New entrant CS","2023","20-29","Home Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SEO/HEO","Heterosexual / straight","40","[c]","35530","36000"
"New entrant CS","2023","20-29","Home Office","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SEO/HEO","Unknown","175","[c]","35390","36000"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal Aid Agency","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal Aid Agency","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal Aid Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal Aid Agency","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","AA/AO","Heterosexual / straight","35","[c]","19480","19080"
"New entrant CS","2023","20-29","Met Office","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","150","[c]","23500","22220"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","Unknown","355","[c]","23890","22220"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","100","[c]","27850","27080"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","Unknown","140","[c]","28080","27080"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","100","[c]","36710","35210"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","135","[c]","37510","37000"
