"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","3415","3185","32490","27570"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Research","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Other","45","40","48040","41240"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Policy","4840","4740","50660","52480"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","80","80","51640","54000"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","385","360","51050","46510"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Security","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Statistics","10","10","57010","57520"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Communications","10","10","55740","58610"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","International Trade","10","10","54670","54530"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Other","70","70","33050","28570"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Policy","1125","1105","49100","52760"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Project Delivery","105","100","51250","53030"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","5","5","[c]","[c]"
"In post","2023","No function","Department for Education","Geography","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education","Knowledge and Information Management","20","20","33950","30560"
"In post","2023","No function","Department for Education","Operational Delivery","1635","1580","42800","37590"
"In post","2023","No function","Department for Education","Policy","2170","2070","47360","42170"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Economics","60","60","46890","40260"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Finance","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","2150","2050","29950","25920"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Other","70","70","34760","30320"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Policy","3690","3565","44230","40260"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","575","550","33750","29200"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","45","45","42430","40260"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Veterinarian","325","310","43950","39140"
"In post","2023","No function","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","Communications","20","20","45800","42140"
"In post","2023","No function","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","Economics","35","35","43110","41550"
"In post","2023","No function","Department for International Trade","International Trade","1955","1925","49080","44040"
"In post","2023","No function","Department for International Trade","Knowledge and Information Management","25","25","40650","35680"
"In post","2023","No function","Department for International Trade","Operational Delivery","150","150","43750","36190"
"In post","2023","No function","Department for International Trade","Other","100","95","50560","41650"
"In post","2023","No function","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","Policy","210","210","48140","41660"
"In post","2023","No function","Department for International Trade","Project Delivery","45","45","47330","41890"
"In post","2023","No function","Department for International Trade","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","25","25","30660","26590"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","755","720","36840","33530"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Planning","105","100","47260","44180"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","470","420","58330","60050"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","Policy","1740","1700","49640","49700"
"In post","2023","No function","Department for Transport","Communications","30","30","45270","43950"
"In post","2023","No function","Department for Transport","Corporate Finance","15","15","69820","76420"
"In post","2023","No function","Department for Transport","Counter Fraud","10","5","[c]","[c]"
"In post","2023","No function","Department for Transport","Digital, Data and Technology","90","85","32630","27450"
"In post","2023","No function","Department for Transport","Finance","35","30","38130","33850"
"In post","2023","No function","Department for Transport","Human Resources","30","30","36380","27450"
"In post","2023","No function","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport","International Trade","50","45","60480","56340"
"In post","2023","No function","Department for Transport","Knowledge and Information Management","25","25","39260","36410"
"In post","2023","No function","Department for Transport","Medicine","55","45","78180","88020"
"In post","2023","No function","Department for Transport","Operational Delivery","9495","8585","26730","26780"
"In post","2023","No function","Department for Transport","Other","5","5","[c]","[c]"
"In post","2023","No function","Department for Transport","Planning","40","35","40900","36080"
"In post","2023","No function","Department for Transport","Policy","1505","1460","48280","44570"
"In post","2023","No function","Department for Transport","Project Delivery","10","10","38010","39430"
"In post","2023","No function","Department for Transport","Science and Engineering","175","170","48060","44140"
"In post","2023","No function","Department for Transport","Unknown","655","630","51840","43320"
"In post","2023","No function","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Work and Pensions","Knowledge and Information Management","295","275","35930","34170"
"In post","2023","No function","Department for Work and Pensions","Operational Delivery","63115","55875","27760","28120"
"In post","2023","No function","Department for Work and Pensions","Other","2035","1870","32590","28120"
"In post","2023","No function","Department for Work and Pensions","Policy","70","65","51790","53210"
"In post","2023","No function","Department for Work and Pensions","Psychology","60","55","36270","36690"
"In post","2023","No function","Department for Work and Pensions","Science and Engineering","465","440","39380","36130"
"In post","2023","No function","Department of Health and Social Care","Commercial","10","5","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care","Communications","15","10","49760","50830"
"In post","2023","No function","Department of Health and Social Care","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care","Finance","15","15","52980","51550"
"In post","2023","No function","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care","Medicine","510","450","83150","83170"
"In post","2023","No function","Department of Health and Social Care","Operational Delivery","2735","2595","41560","37060"
"In post","2023","No function","Department of Health and Social Care","Other","25","25","43480","40270"
"In post","2023","No function","Department of Health and Social Care","Policy","320","310","52210","51940"
"In post","2023","No function","Department of Health and Social Care","Property","5","5","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care","Science and Engineering","1495","1425","42340","40880"
"In post","2023","No function","Department of Health and Social Care","Statistics","10","10","53100","49960"
"In post","2023","No function","Department of Health and Social Care","Unknown","2165","2085","50230","50830"
